Query_ID	Doc_ID	Rank	Score
10	621	14	10.908486131
10	405	15	10.1784017158
10	583	16	10.1331058312
10	1199	17	9.9280616448
10	524	18	9.86666096449
10	1312	19	9.55696469108
10	1098	20	9.55550499122
11	495	1	24.8342807461
11	654	2	14.2579723935
11	1327	3	13.8261548088
11	160	4	13.2543735896
11	777	5	12.046985584
11	1238	6	12.0422291861
11	738	7	11.6354923747
11	262	8	10.8424229827
11	1252	9	10.5404247973
11	304	10	10.4277366359
11	570	11	10.3935840148
11	28	12	10.381026966
11	369	13	9.78020937341
11	1156	14	9.73051323923
11	164	15	9.7107650425
11	20	16	9.36791815658
11	648	17	8.90098520319
11	1186	18	8.87196360551
11	1248	19	8.85660897968
11	27	20	8.83661808159
12	624	1	29.1004864294
12	941	2	10.033067943
12	34	3	9.49717149907
12	1222	4	9.49268911729
12	966	5	8.95877265213
12	1221	6	8.64939881065
12	939	7	8.61611068462
12	1164	8	8.16395509325
12	270	9	8.07607955903
12	1334	10	8.05681985747
12	1223	11	7.52723866428
12	652	12	7.50410629874
12	86	13	7.47591632067
12	590	14	7.42596029058
12	987	15	7.36275639796
12	543	16	7.35038228963
12	1342	17	7.32454781069
12	1144	18	7.13639374096
12	245	19	7.04992481095
12	1289	20	6.94860282799
13	496	1	26.1103609412
13	313	2	12.8697179427
13	643	3	9.6119805496
13	199	4	9.44048877059
13	903	5	9.22043854445
13	1242	6	8.10509249653
13	507	7	7.77807501733
13	837	8	7.07363737263
13	1056	9	7.06247933324
13	440	10	6.81237377081
13	580	11	6.20779094635
13	1288	12	6.19631421174
13	132	13	6.13873331793
13	879	14	6.12834367604
13	780	15	6.01754302427
13	503	16	6.00879638076
13	468	17	5.98556435984
13	1290	18	5.73485448985
13	526	19	5.5556320993
13	404	20	5.54246923596
14	64	1	16.6001554377
14	170	2	14.3319774104
14	291	3	13.743730275
14	335	4	13.7282562297
14	1364	5	13.4137471742
14	345	6	13.3094483832
14	132	7	13.2283348215
14	798	8	12.963252088
14	256	9	12.4899267663
14	265	10	12.2636024765
14	569	11	11.7244230683
14	190	12	10.5951515727
14	65	13	10.1561949851
14	903	14	10.1039082614
14	403	15	10.0368722335
14	1389	16	9.2947418061
14	402	17	8.75379572122
14	178	18	8.64503113379
14	1102	19	8.58085914237
14	263	20	8.49821603983
15	82	1	9.42983393472
15	463	2	8.02820254667
15	553	3	7.6981208513
15	1098	4	7.02475095625
15	1340	5	6.87169179352
15	462	6	6.4969569509
15	405	7	6.48111644781
15	108	8	6.13399282036
15	1096	9	6.03329157158
15	949	10	5.79589540776
15	302	11	5.31794830344
15	586	12	5.25995950998
15	461	13	5.11116677775
15	183	14	5.09307854873
15	364	15	4.89553480365
15	966	16	4.63417707582
15	1312	17	4.62857724985
15	59	18	4.47443417245
15	691	19	4.39979625429
15	596	20	4.34211010147
16	106	1	22.978124133
16	498	2	21.1400050229
16	231	3	14.0090281719
16	494	4	11.9628411175
16	248	5	11.0351534805
16	279	6	10.8978368242
16	336	7	10.7701244086
16	1112	8	10.5441297751
16	259	9	10.5094620043
16	1259	10	9.70750571129
16	1301	11	9.68023457776
16	192	12	9.65199761318
16	410	13	9.5890328405
16	360	14	9.46348663715
16	849	15	9.42202248419
16	927	16	9.33224878624
16	553	17	9.22457448821
16	326	18	9.05555021309
16	1255	19	8.78532011079
16	669	20	8.73159696736
17	106	1	22.978124133
17	498	2	15.0050314722
17	1281	3	14.7439174914
17	700	4	14.2176766402
17	494	5	11.4740429637
17	336	6	11.0393185829
17	1368	7	10.9883567954
17	609	8	10.8086267778
17	1301	9	10.7564598833
17	714	10	10.5771372463
17	1184	11	10.5451025452
17	362	12	10.3019423797
17	231	13	9.83986477298
17	1195	14	9.78371007263
17	527	15	9.77755626753
17	1259	16	9.70750571129
17	197	17	9.62878818083
17	987	18	9.51091429011
17	410	19	9.49719664337
17	360	20	9.46348663715
18	248	1	19.1766631744
18	57	2	16.5989559162
18	492	3	15.2018923773
18	56	4	14.3837420105
18	197	5	14.1717432589
18	354	6	12.8282217062
18	927	7	12.4720660084
18	688	8	12.3171240853
18	469	9	12.2706348025
18	58	10	12.0827863732
18	1307	11	11.7230467964
18	196	12	11.5640463564
18	154	13	11.5428700494
18	907	14	11.4154865867
18	232	15	11.3158055369
18	124	16	11.2392117146
18	498	17	10.8866590521
18	69	18	10.8597837091
18	360	19	10.6657246004
18	234	20	10.6649971764
19	1242	1	13.4716727542
19	172	2	12.4848362246
19	706	3	11.1324703685
19	1346	4	9.72448901476
19	732	5	8.27172638268
19	1347	6	7.99634549957
19	66	7	7.91663349234
19	78	8	7.85673474377
19	434	9	7.84319376154
19	714	10	7.69094039743
19	1009	11	7.62720611243
19	164	12	7.55360471043
19	313	13	7.51870284709
19	110	14	7.43434451313
19	1291	15	7.27843036316
19	586	16	7.27206937564
19	1000	17	7.1854607819
19	580	18	7.11758469654
19	982	19	6.99263043575
19	1219	20	6.98813025052
20	500	1	35.9201341851
20	88	2	22.7460748155
20	268	3	22.3805812184
20	87	4	18.6696455642
20	270	5	17.7758260841
20	450	6	11.4693965384
20	269	7	10.7985764996
20	396	8	10.7117668506
20	912	9	10.4279444531
20	963	10	10.2424324297
20	267	11	10.1962954014
20	104	12	9.8713784576
20	550	13	9.77869481141
20	407	14	9.54108101496
20	120	15	9.53876346297
20	554	16	9.46335154295
20	1222	17	9.4210379935
20	1194	18	9.27601347529
20	607	19	9.11511831076
20	190	20	9.07390039837
21	502	1	18.8516324293
21	68	2	15.1902098253
21	413	3	13.0048716147
21	883	4	12.7937216357
21	460	5	12.2263341592
21	16	6	11.6337195162
21	376	7	11.0601042091
21	1303	8	10.9144852668
21	193	9	10.4900938721
21	271	10	10.4751135606
21	205	11	10.3946158955
21	302	12	10.18840147
21	552	13	10.1321416641
21	204	14	10.0314471422
21	686	15	9.64544782896
21	441	16	9.47221641396
21	309	17	9.02659484328
21	377	18	8.95275354277
21	508	19	8.82050732642
21	663	20	8.53951619911
22	125	1	16.6489199177
22	140	2	15.5849917428
22	413	3	15.1440109375
22	165	4	14.76043108
22	1212	5	14.3948797615
22	254	6	12.4986278991
22	560	7	12.2633837752
22	493	8	11.8126516873
22	346	9	11.5921592029
22	861	10	11.5788891668
22	145	11	11.1748543725
22	9	12	10.9446581638
22	872	13	10.9397104042
22	980	14	10.6184155539
22	260	15	10.4554918921
22	786	16	10.2498924332
22	66	17	10.2162109669
22	568	18	9.94941808669
22	348	19	9.61958948882
22	23	20	9.50099137706
23	899	1	11.7404274894
23	1197	2	9.03302922268
23	1112	3	8.89024365679
23	892	4	8.53474452948
23	1287	5	7.19758533842
23	1259	6	6.94193236521
23	698	7	6.72123576548
23	815	8	6.58921132122
23	903	9	6.55443585525
23	1109	10	6.42611276191
23	1289	11	6.34733554471
23	919	12	6.19146402428
23	902	13	6.00130064533
23	586	14	5.96474812332
23	530	15	5.70013805903
23	1272	16	5.64526845269
23	14	17	5.50939191684
23	700	18	5.37310145262
23	64	19	5.36171080072
23	28	20	5.11510446328
24	756	1	22.9097247845
24	46	2	16.3633346174
24	833	3	13.2061916669
24	1361	4	11.3484972922
24	612	5	8.9189739028
24	47	6	8.46938689201
24	724	7	8.32879165031
24	439	8	7.84897810544
24	883	9	7.82283704901
24	1317	10	7.78631461115
24	837	11	7.76761773525
24	834	12	7.56102737841
24	583	13	7.53084074481
24	12	14	7.35965026476
24	925	15	7.23942395377
24	51	16	7.21695513185
24	1242	17	7.10674261861
24	1332	18	7.07930646294
24	334	19	6.83335667825
24	163	20	6.7981758285
25	277	1	16.9576275277
25	214	2	15.8369498491
25	588	3	15.6593929009
25	511	4	13.447346687
25	540	5	12.620957024
25	212	6	12.2530327046
25	989	7	11.5565605775
25	772	8	10.0946274127
25	988	9	9.90054724791
25	216	10	9.85564592827
25	231	11	9.83106891915
25	487	12	9.24262417344
25	798	13	9.14075917362
25	1329	14	8.96185665304
25	134	15	8.75652144075
25	97	16	8.51569335129
25	121	17	8.38969217763
25	215	18	8.29843378011
25	409	19	8.19694556112
25	1199	20	7.88336256385
26	611	1	23.0864719434
26	306	2	21.9822738523
26	1282	3	17.0825992177
26	145	4	16.8529540992
26	307	5	16.6787647323
26	4	6	16.4882336004
26	148	7	16.1603521903
26	1076	8	15.3180234621
26	207	9	15.3047421161
26	1182	10	14.4848855898
26	1365	11	14.4153568808
26	1109	12	14.1624772782
26	1237	13	14.0714324008
26	568	14	14.0114683633
26	180	15	13.8606112672
26	327	16	13.4667174607
26	572	17	13.3419778627
26	1355	18	13.2771864888
26	348	19	13.2160187818
26	1370	20	13.0741042618
27	681	1	11.7694373883
27	1176	2	10.1423906478
27	752	3	9.68805174104
27	512	4	9.1765669322
27	1124	5	9.06637457328
27	1362	6	9.04161017042
27	680	7	8.74973652686
27	888	8	8.65334792126
27	674	9	8.60435688975
27	247	10	8.52511964287
27	1132	11	8.37044544058
27	428	12	8.26899915294
27	415	13	8.15060839786
27	838	14	7.91967139814
27	1293	15	7.90107954899
27	1178	16	7.77795708205
27	744	17	7.71979222417
27	1129	18	7.63115166068
27	780	19	7.25644455546
27	246	20	7.01932323455
28	681	1	11.7694373883
28	1048	2	10.4832373138
28	521	3	9.35297133316
28	1362	4	9.04161017042
28	433	5	8.7501590285
28	744	6	8.74293529317
28	674	7	8.60435688975
28	384	8	8.48837660269
28	680	9	8.31168475582
28	752	10	8.27721033856
28	415	11	8.15060839786
28	675	12	7.89163852503
28	246	13	7.72610353644
28	930	14	7.5720878625
28	367	15	7.30168421439
28	677	16	7.27991424963
28	592	17	7.2168985404
28	227	18	7.18392918089
28	1276	19	7.01384379387
28	1208	20	6.91821842914
29	465	1	26.5433708307
29	514	2	25.1829363715
29	420	3	24.1620344462
29	250	4	23.0928388976
29	901	5	20.9987396562
29	601	6	20.4449009082
29	222	7	20.1769166763
29	147	8	18.5946327974
29	900	9	17.4488534207
29	612	10	17.3612372407
29	200	11	17.0473832055
29	683	12	15.7906528948
29	464	13	14.9392539565
29	797	14	13.790172505
29	796	15	12.6244118292
29	902	16	12.4938720517
29	211	17	12.0340324702
29	334	18	11.9425791197
29	26	19	11.9078719289
29	191	20	11.804201569
30	680	1	10.312109391
30	633	2	9.72923088729
30	513	3	9.52860550468
30	601	4	9.49950429072
30	752	5	9.40948453073
30	1197	6	9.03241246917
30	147	7	8.84497131102
30	683	8	8.75218253238
30	432	9	8.61679056097
30	901	10	8.60955864602
30	902	11	8.57510185638
30	230	12	8.48558974188
30	602	13	8.3859115433
30	465	14	8.28813986859
30	1186	15	8.19485781444
30	1058	16	8.0094566836
30	466	17	7.9632919652
30	289	18	7.80280012221
30	229	19	7.35251804345
30	545	20	7.33586047088
32	752	1	22.1541467273
32	1186	2	12.9423914603
32	467	3	11.9720302313
32	921	4	10.8897371481
32	556	5	10.8180000437
32	1259	6	10.0921480966
32	738	7	10.0642209175
32	147	8	9.74174648292
32	901	9	9.72326631818
32	247	10	9.50845779538
32	27	11	9.48802688274
32	557	12	9.40076831393
32	230	13	9.18629016966
32	1044	14	9.12419959147
32	432	15	8.87353216023
32	160	16	8.86648719674
32	1210	17	8.82414074431
32	1197	18	8.72749548419
32	289	19	8.59040078477
32	898	20	8.50263050494
33	516	1	40.859321545
33	431	2	28.338388677
33	714	3	18.5947115186
33	141	4	18.0633814988
33	252	5	17.9543857823
33	672	6	16.6030375472
33	799	7	16.4876392766
33	800	8	16.1628738736
33	790	9	15.4852887955
33	904	10	14.9264303621
33	1153	11	14.7105734986
33	594	12	14.4206250844
33	755	13	13.9951349087
33	1066	14	13.4924235285
33	1004	15	13.24113031
33	171	16	13.1167189051
33	1000	17	13.0183215097
33	311	18	13.002963199
33	1155	19	12.8997814039
33	1001	20	12.8603702483
34	672	1	16.7572279132
34	799	2	15.8127110874
34	252	3	14.584203015
34	431	4	14.1118638995
34	516	5	13.9051607878
34	610	6	12.6614370083
34	1341	7	12.1618131502
34	1153	8	11.7012555562
34	1074	9	11.6035627805
34	1062	10	11.2086252801
34	198	11	11.0111291749
34	1155	12	11.008229403
34	598	13	10.8454715292
34	594	14	10.8129054261
34	280	15	10.7088924454
34	795	16	10.621191456
34	904	17	10.3703244965
34	520	18	10.3698884431
34	608	19	10.3524554916
34	876	20	10.20851372
35	1327	1	12.8876484771
35	654	2	12.5328505791
35	1203	3	12.0512511588
35	724	4	10.386575082
35	296	5	9.87868624785
35	488	6	9.62012759291
35	1314	7	9.53501536044
35	1156	8	9.27956313669
35	171	9	8.99440656928
35	75	10	8.85757782612
35	166	11	8.72223285155
35	720	12	8.53048311718
35	319	13	8.40377832368
35	583	14	7.97549230539
35	113	15	7.95931938415
35	1389	16	7.58871868317
35	405	17	7.41835315507
35	1208	18	7.33065978507
35	541	19	7.26775753278
35	65	20	6.8279743135
36	319	1	11.7801420709
36	387	2	11.3197492741
36	1160	3	10.9452568002
36	135	4	10.7525247869
36	980	5	10.6425217985
36	45	6	9.49093765334
36	1213	7	9.44639329051
36	959	8	9.32396029348
36	281	9	9.32394020355
36	325	10	9.19998157942
36	169	11	9.17682369774
36	623	12	9.14090849251
36	550	13	8.87608088219
36	37	14	8.86865474223
36	294	15	8.8320791052
36	566	16	8.61034492126
36	398	17	8.58388112456
36	303	18	8.4882686186
36	662	19	8.44150484357
36	1367	20	8.36447206228
37	186	1	10.6480474967
37	503	2	10.4035888619
37	232	3	9.53222091781
37	126	4	9.41806645385
37	461	5	9.15110804514
37	38	6	9.0271743227
37	1311	7	8.86345181781
37	492	8	8.39577800233
37	979	9	8.28862719846
37	121	10	8.1292812361
37	242	11	7.85822819977
37	311	12	7.81630879633
37	176	13	7.50681864197
37	519	14	7.46981984612
37	188	15	7.31764749797
37	179	16	7.27615493975
37	409	17	7.26393834649
37	189	18	7.20978279022
37	173	19	6.87339619418
37	282	20	6.85328082624
38	536	1	18.3510653577
38	976	2	12.7050460897
38	294	3	11.0604894278
38	295	4	10.054697092
38	154	5	9.18098279883
38	927	6	8.81507205262
38	25	7	8.2010370641
38	1205	8	8.08449313516
38	446	9	7.93573118644
38	1368	10	7.90865691158
38	981	11	7.83298612564
38	1141	12	7.77772049855
38	522	13	7.63384936891
38	318	14	7.38394649964
38	979	15	7.37483088431
38	1211	16	7.36084503218
38	85	17	7.30119130648
38	360	18	7.29201638577
38	1002	19	7.2031758882
38	160	20	7.16742830276
39	1205	1	11.0448718217
39	1278	2	10.9593100113
39	337	3	10.8228218908
39	113	4	10.5866962175
39	40	5	10.3182204082
39	1264	6	10.3134923309
39	79	7	10.2456355902
39	207	8	9.71605267197
39	1220	9	9.64670490035
39	1211	10	9.61244860326
39	43	11	9.12061201943
39	7	12	9.10918411008
39	293	13	9.05648855788
39	710	14	8.93016967291
39	1300	15	8.90214638456
39	37	16	8.84055779366
39	8	17	8.58727348153
39	1284	18	8.51227499872
39	1324	19	8.32347909904
39	1257	20	8.27771506505
40	536	1	16.4817946751
40	37	2	11.2819552662
40	113	3	10.5866962175
40	1205	4	9.87261047152
40	976	5	9.63178546422
40	295	6	9.43789566955
40	1368	7	7.90865691158
40	294	8	7.90195519717
40	1141	9	7.77772049855
40	171	10	7.22505912338
40	1196	11	7.13341520926
40	1152	12	7.12674700167
40	446	13	7.11722232538
40	138	14	6.99709907932
40	589	15	6.99434065574
40	9	16	6.71484266495
40	563	17	6.67652376944
40	272	18	6.53840042762
40	154	19	6.37854740704
40	927	20	6.32373135633
41	289	1	21.8384477044
41	927	2	16.908239661
41	229	3	15.2576303609
41	433	4	13.8937337899
41	432	5	13.4296834835
41	1277	6	11.7349379395
41	643	7	11.3055959282
41	288	8	10.5239201152
41	686	9	10.0792352688
41	1202	10	9.60824228527
41	1152	11	9.33922427984
41	875	12	9.23249390617
41	1340	13	9.13232532993
41	29	14	9.06727382607
41	549	15	8.94628661975
41	1163	16	8.89295245245
41	1162	17	8.86823957754
41	878	18	8.44858035891
41	1074	19	8.08794953987
41	1091	20	8.00927136157
42	521	1	32.2379272489
42	440	2	21.4241624021
42	526	3	20.0834423191
42	439	4	17.1030049633
42	467	5	15.1779804069
42	797	6	14.2292352111
42	503	7	13.7504002258
42	404	8	13.2044321194
42	1228	9	12.7232695543
42	634	10	12.6262509373
42	1198	11	12.6055614366
42	26	12	12.300300209
42	191	13	12.1119005753
42	901	14	11.7813994495
42	496	15	11.5771857032
42	1210	16	11.4348060069
42	572	17	11.1719843967
42	468	18	11.0696954561
42	469	19	10.7713490875
42	470	20	10.7328901565
43	467	1	20.2202295916
43	404	2	14.414323931
43	503	3	12.8628471384
43	1194	4	12.7545732269
43	194	5	12.57134716
43	440	6	11.4433479102
43	469	7	10.5947767962
43	312	8	9.96260034403
43	454	9	9.77803292992
43	521	10	9.71566782415
43	369	11	9.47024530835
43	201	12	9.25832115347
43	788	13	8.8061450376
43	903	14	8.5418250158
43	122	15	8.41650865781
43	526	16	8.39511532613
43	1210	17	8.30804142873
43	842	18	8.21472768689
43	496	19	8.20288286679
43	39	20	8.10255359296
44	552	1	8.70261286109
44	583	2	7.97549230539
44	541	3	7.80022426924
44	405	4	7.41835315507
44	1314	5	7.3701676326
44	103	6	6.73345409648
44	1374	7	6.5351907801
44	1190	8	6.39311230088
44	410	9	6.08357311824
44	1156	10	5.45909700701
44	171	11	5.26362026496
44	529	12	4.87716915807
44	296	13	4.68841943612
44	849	14	4.59246610609
44	1199	15	4.2533125436
44	1383	16	4.12509727256
44	1108	17	3.88151673336
44	20	18	3.83815301902
44	108	19	3.83478329424
44	820	20	3.78579025821
45	305	1	27.2441924897
45	525	2	22.8972406668
45	540	3	16.9040503567
45	84	4	14.4630031984
45	37	5	14.2928443443
45	573	6	12.1213810777
45	310	7	11.6025175921
45	344	8	11.5038922706
45	1200	9	10.9841066289
45	623	10	10.9396862833
45	1299	11	10.9366347025
45	123	12	10.9080782184
45	63	13	10.8363516535
45	1185	14	10.8116203244
45	1395	15	10.3982709814
45	338	16	10.3685100584
45	323	17	10.1134000753
45	1253	18	10.0482574142
45	569	19	9.87317659952
45	480	20	9.85682992853
46	305	1	17.6694274524
46	525	2	17.6304869886
46	37	3	13.9007810906
46	623	4	13.8396839452
46	1185	5	13.5848525431
46	84	6	11.7616176253
46	344	7	11.7609896284
46	123	8	11.4444071314
46	1394	9	11.289489146
46	338	10	10.9000668523
46	270	11	10.8201287691
46	295	12	10.4680752624
46	378	13	10.4547185299
46	101	14	10.3074670822
46	1213	15	10.0957241712
46	651	16	10.0866632635
46	481	17	10.0780966624
46	584	18	9.99363442086
46	480	19	9.85682992853
46	1395	20	9.70143209171
47	525	1	23.900949521
47	305	2	21.6817594155
47	304	3	20.6424665088
47	310	4	19.2114395572
47	568	5	18.9959852942
47	1200	6	18.95726547
47	308	7	15.8684935248
47	327	8	15.0417095563
47	540	9	14.8560873625
47	663	10	13.739860148
47	9	11	13.0313345914
47	573	12	12.8825971101
47	309	13	12.5033849017
47	389	14	11.8594771005
47	570	15	11.7392998197
47	1299	16	10.9366347025
47	63	17	10.8363516535
47	323	18	10.73383501
47	307	19	10.7145001998
47	361	20	10.6910532301
48	526	1	23.778968307
48	440	2	21.1805927856
48	439	3	17.0228776609
48	797	4	15.5340270475
48	683	5	15.2602931828
48	222	6	13.907985967
48	521	7	13.5631493223
48	334	8	12.0002355502
48	1228	9	11.7218235882
48	211	10	10.8759132583
48	26	11	10.838692315
48	796	12	10.7402401244
48	638	13	10.7007179654
48	712	14	10.4759089626
48	901	15	10.2158130873
48	655	16	10.1761860354
48	1198	17	9.8436183319
48	879	18	9.46009300788
48	200	19	9.38217642643
48	191	20	9.23264308534
49	321	1	33.1449103501
49	476	2	31.4077567862
49	322	3	31.2812318084
49	320	4	30.3693447377
49	527	5	28.573608406
49	150	6	18.4649756082
49	349	7	16.1218705627
49	538	8	14.9194622112
49	1087	9	14.20929911
49	376	10	13.4194374881
49	681	11	12.340780139
49	377	12	11.9907116793
49	1088	13	11.726855177
49	1240	14	11.428203555
49	1054	15	11.3349371075
49	16	16	11.2837490666
49	383	17	11.2686332655
49	832	18	10.4506306489
49	585	19	10.4041947221
49	479	20	9.95644496859
50	326	1	17.127247064
50	528	2	15.9194207795
50	192	3	14.7336135235
50	1301	4	14.3070190018
50	494	5	14.290567215
50	992	6	14.1860741478
50	1259	7	13.7261960669
50	1112	8	13.2490538206
50	332	9	12.7677866071
50	337	10	12.6810539358
50	1274	11	12.1413534
50	1319	12	12.1042330626
50	922	13	12.0920503889
50	336	14	11.5868747121
50	124	15	11.3811528117
50	329	16	11.3776128019
50	493	17	11.1409109986
50	25	18	10.9348797465
50	27	19	10.799883489
50	273	20	10.7817504656
51	326	1	17.047630566
51	494	2	16.720061295
51	528	3	15.5986201211
51	192	4	14.8432369245
51	1301	5	14.3070197467
51	1112	6	14.154421116
51	1259	7	13.5566346996
51	133	8	13.3073575982
51	922	9	12.9451361851
51	94	10	12.6656694204
51	336	11	11.5868747121
51	259	12	11.4186903947
51	273	13	10.900088114
51	25	14	10.8218809701
51	146	15	10.2190468219
51	27	16	9.81601749575
51	233	17	9.75865608964
51	106	18	9.74918630344
51	456	19	9.58295328695
51	802	20	9.55335725033
52	211	1	8.05539202103
52	1204	2	7.16716406679
52	645	3	7.03614833152
52	1383	4	6.44876447008
52	260	5	5.95187815845
52	1182	6	5.85855826601
52	457	7	5.7376634055
52	1149	8	5.66605976167
52	458	9	5.63548357016
52	335	10	5.61870790047
52	333	11	5.55076287517
52	145	12	5.54981824672
52	375	13	5.52963133104
52	3	14	5.51539564551
52	1228	15	5.50989964141
52	1302	16	5.50411455647
52	134	17	5.49628241144
52	133	18	5.42590785486
52	180	19	5.40842769036
52	899	20	5.37530318701
53	208	1	26.8407413728
53	1253	2	18.436426621
53	298	3	17.0489515125
53	1236	4	16.3163009029
53	61	5	16.1735529533
53	1221	6	15.7045305244
53	524	7	15.4360929939
53	269	8	15.1008079753
53	267	9	14.5036317321
53	1282	10	14.2749749058
53	448	11	14.0912324263
53	531	12	14.034092124
53	447	13	13.1380083546
53	407	14	13.1222054878
53	1139	15	12.568341055
53	112	16	12.4776406379
53	329	17	12.4576275543
53	1297	18	11.7832495026
53	1255	19	11.3044238069
53	270	20	11.3015300669
54	123	1	25.7325275329
54	1213	2	21.8968877404
54	84	3	18.7080575553
54	354	4	18.2262529151
54	44	5	16.1292143742
54	101	6	15.701764577
54	1300	7	15.2939601847
54	1307	8	14.8986625563
54	623	9	14.5092159872
54	979	10	14.3037249374
54	651	11	14.1985228427
54	294	12	13.856123308
54	555	13	13.5042142472
54	423	14	13.4165939242
54	338	15	13.0260118529
54	666	16	12.7584715867
54	1185	17	12.7517789662
54	707	18	12.3787800393
54	240	19	12.3704663748
54	999	20	12.360097285
