Query_ID	Doc_ID	Rank	Score
1	603	169	2.5
1	573	170	2.5
1	625	171	2.5
1	1305	172	2.5
1	859	173	2.5
1	69	174	2.5
1	655	175	2.5
1	1246	176	2.5
1	423	177	2.5
1	999	178	2.5
1	784	179	2.5
1	354	180	2.5
1	433	181	2.5
1	464	182	2.5
1	509	183	2.5
1	865	184	2.5
1	811	185	2.5
1	914	186	2.5
1	755	187	2.5
1	215	188	2.5
1	352	189	2.5
1	585	190	2.5
1	695	191	2.5
1	349	192	2.5
1	1219	193	2.5
1	500	194	2.5
1	274	195	2.5
1	860	196	2.5
1	327	197	2.5
1	1002	198	2.5
1	66	199	2.5
1	1186	200	2.5
2	12	1	12.5
2	792	2	10.5
2	51	3	10.5
2	1147	4	9.0
2	92	5	8.5
2	588	6	8.0
2	746	7	7.5
2	712	8	7.0
2	1263	9	7.0
2	1169	10	7.0
2	640	11	6.5
2	810	12	6.5
2	100	13	6.5
2	1380	14	6.0
2	700	15	6.0
2	329	16	6.0
2	876	17	5.5
2	114	18	5.5
2	14	19	5.5
2	606	20	5.5
2	576	21	5.5
2	315	22	5.0
2	47	23	5.0
2	874	24	5.0
2	658	25	5.0
2	253	26	5.0
2	193	27	5.0
2	724	28	5.0
2	156	29	4.5
2	141	30	4.5
2	1341	31	4.5
2	1379	32	4.5
2	82	33	4.5
2	730	34	4.5
2	172	35	4.5
2	1089	36	4.0
2	101	37	4.0
2	638	38	4.0
2	1163	39	4.0
2	316	40	4.0
2	1361	41	4.0
2	561	42	4.0
2	641	43	4.0
2	798	44	4.0
2	1144	45	4.0
2	395	46	4.0
2	884	47	4.0
2	579	48	3.5
2	252	49	3.5
2	725	50	3.5
2	976	51	3.5
2	244	52	3.5
2	33	53	3.5
2	1392	54	3.5
2	497	55	3.5
2	806	56	3.5
2	578	57	3.5
2	1303	58	3.5
2	574	59	3.5
2	1246	60	3.5
2	731	61	3.5
2	804	62	3.5
2	429	63	3.5
2	747	64	3.5
2	486	65	3.5
2	364	66	3.5
2	837	67	3.5
2	52	68	3.5
2	726	69	3.5
2	77	70	3.5
2	1095	71	3.5
2	1170	72	3.5
2	909	73	3.0
2	1108	74	3.0
2	1201	75	3.0
2	1265	76	3.0
2	416	77	3.0
2	593	78	3.0
2	184	79	3.0
2	78	80	3.0
2	209	81	3.0
2	1328	82	3.0
2	552	83	3.0
2	833	84	3.0
2	204	85	3.0
2	799	86	3.0
2	986	87	3.0
2	266	88	3.0
2	1063	89	3.0
2	685	90	3.0
2	280	91	3.0
2	732	92	3.0
2	1300	93	3.0
2	435	94	3.0
2	288	95	3.0
2	453	96	3.0
2	262	97	3.0
2	1042	98	3.0
2	721	99	3.0
2	883	100	3.0
2	2	101	3.0
2	1320	102	3.0
2	805	103	3.0
2	1002	104	3.0
2	214	105	3.0
2	781	106	3.0
2	195	107	3.0
2	430	108	3.0
2	202	109	3.0
2	911	110	2.5
2	75	111	2.5
2	334	112	2.5
2	80	113	2.5
2	812	114	2.5
2	729	115	2.5
2	406	116	2.5
2	1217	117	2.5
2	264	118	2.5
2	493	119	2.5
2	1197	120	2.5
2	391	121	2.5
2	997	122	2.5
2	441	123	2.5
2	1155	124	2.5
2	1375	125	2.5
2	1111	126	2.5
2	368	127	2.5
2	70	128	2.5
2	834	129	2.5
2	211	130	2.5
2	540	131	2.5
2	663	132	2.5
2	69	133	2.5
2	1012	134	2.5
2	433	135	2.5
2	321	136	2.5
2	1157	137	2.5
2	1224	138	2.5
2	811	139	2.5
2	982	140	2.5
2	991	141	2.5
2	914	142	2.5
2	215	143	2.5
2	695	144	2.5
2	293	145	2.5
2	216	146	2.5
2	711	147	2.5
2	1202	148	2.5
2	1309	149	2.5
2	624	150	2.5
2	1212	151	2.5
2	1167	152	2.5
2	309	153	2.5
2	835	154	2.5
2	1168	155	2.5
2	723	156	2.5
2	1389	157	2.0
2	542	158	2.0
2	1268	159	2.0
2	1195	160	2.0
2	1124	161	2.0
2	1339	162	2.0
2	431	163	2.0
2	275	164	2.0
2	60	165	2.0
2	527	166	2.0
2	878	167	2.0
2	302	168	2.0
2	378	169	2.0
2	831	170	2.0
2	720	171	2.0
2	350	172	2.0
2	687	173	2.0
2	142	174	2.0
2	1166	175	2.0
2	1065	176	2.0
2	715	177	2.0
2	1250	178	2.0
2	896	179	2.0
2	83	180	2.0
2	826	181	2.0
2	987	182	2.0
2	1295	183	2.0
2	1385	184	2.0
2	272	185	2.0
2	571	186	2.0
2	129	187	2.0
2	648	188	2.0
2	1035	189	2.0
2	921	190	2.0
2	297	191	2.0
2	425	192	2.0
2	672	193	2.0
2	925	194	2.0
2	589	195	2.0
2	927	196	2.0
2	1209	197	2.0
2	683	198	2.0
2	980	199	2.0
2	1294	200	2.0
3	144	1	8.5
3	542	2	7.5
3	5	3	7.5
3	707	4	7.0
3	662	5	6.5
3	564	6	6.0
3	395	7	6.0
3	158	8	5.5
3	962	9	5.5
3	329	10	5.5
3	980	11	5.5
3	1268	12	5.0
3	579	13	5.0
3	485	14	5.0
3	91	15	5.0
3	181	16	5.0
3	982	17	5.0
3	730	18	5.0
3	399	19	5.0
3	1097	20	5.0
3	1213	21	4.5
3	623	22	4.5
3	1104	23	4.5
3	1328	24	4.5
3	584	25	4.5
3	266	26	4.5
3	51	27	4.5
3	561	28	4.5
3	168	29	4.5
3	1207	30	4.5
3	66	31	4.5
3	269	32	4.5
3	554	33	4.5
3	1108	34	4.0
3	350	35	4.0
3	981	36	4.0
3	522	37	4.0
3	944	38	4.0
3	90	39	4.0
3	872	40	4.0
3	6	41	4.0
3	101	42	4.0
3	585	43	4.0
3	641	44	4.0
3	486	45	4.0
3	1107	46	4.0
3	13	47	4.0
3	1389	48	3.5
3	142	49	3.5
3	1201	50	3.5
3	518	51	3.5
3	571	52	3.5
3	1098	53	3.5
3	1392	54	3.5
3	1040	55	3.5
3	635	56	3.5
3	873	57	3.5
3	240	58	3.5
3	92	59	3.5
3	1263	60	3.5
3	566	61	3.5
3	1226	62	3.5
3	44	63	3.5
3	555	64	3.5
3	49	65	3.5
3	82	66	3.5
3	1072	67	3.5
3	606	68	3.5
3	349	69	3.5
3	582	70	3.5
3	81	71	3.5
3	572	72	3.5
3	414	73	3.0
3	746	74	3.0
3	303	75	3.0
3	145	76	3.0
3	586	77	3.0
3	546	78	3.0
3	689	79	3.0
3	1185	80	3.0
3	119	81	3.0
3	294	82	3.0
3	1375	83	3.0
3	72	84	3.0
3	1307	85	3.0
3	1393	86	3.0
3	344	87	3.0
3	588	88	3.0
3	1073	89	3.0
3	509	90	3.0
3	732	91	3.0
3	85	92	3.0
3	1361	93	3.0
3	283	94	3.0
3	695	95	3.0
3	500	96	3.0
3	1279	97	3.0
3	959	98	3.0
3	135	99	3.0
3	77	100	3.0
3	717	101	3.0
3	651	102	2.5
3	185	103	2.5
3	62	104	2.5
3	267	105	2.5
3	1265	106	2.5
3	1217	107	2.5
3	33	108	2.5
3	997	109	2.5
3	1183	110	2.5
3	120	111	2.5
3	45	112	2.5
3	1258	113	2.5
3	425	114	2.5
3	342	115	2.5
3	368	116	2.5
3	1222	117	2.5
3	159	118	2.5
3	73	119	2.5
3	552	120	2.5
3	833	121	2.5
3	398	122	2.5
3	667	123	2.5
3	983	124	2.5
3	731	125	2.5
3	784	126	2.5
3	407	127	2.5
3	29	128	2.5
3	435	129	2.5
3	1379	130	2.5
3	61	131	2.5
3	1366	132	2.5
3	733	133	2.5
3	587	134	2.5
3	1219	135	2.5
3	274	136	2.5
3	1002	137	2.5
3	422	138	2.5
3	1204	139	2.5
3	164	140	2.5
3	458	141	2.5
3	328	142	2.5
3	270	143	2.5
3	112	144	2.5
3	576	145	2.5
3	1147	146	2.5
3	661	147	2.5
3	1348	148	2.5
3	912	149	2.0
3	527	150	2.0
3	869	151	2.0
3	767	152	2.0
3	378	153	2.0
3	831	154	2.0
3	332	155	2.0
3	325	156	2.0
3	1181	157	2.0
3	789	158	2.0
3	55	159	2.0
3	715	160	2.0
3	826	161	2.0
3	1281	162	2.0
3	95	163	2.0
3	406	164	2.0
3	260	165	2.0
3	295	166	2.0
3	1192	167	2.0
3	1295	168	2.0
3	700	169	2.0
3	493	170	2.0
3	550	171	2.0
3	123	172	2.0
3	754	173	2.0
3	648	174	2.0
3	1061	175	2.0
3	1394	176	2.0
3	1100	177	2.0
3	1264	178	2.0
3	1273	179	2.0
3	963	180	2.0
3	559	181	2.0
3	1209	182	2.0
3	540	183	2.0
3	1386	184	2.0
3	1088	185	2.0
3	603	186	2.0
3	859	187	2.0
3	499	188	2.0
3	1221	189	2.0
3	410	190	2.0
3	524	191	2.0
3	98	192	2.0
3	366	193	2.0
3	560	194	2.0
3	1253	195	2.0
3	1395	196	2.0
3	734	197	2.0
3	354	198	2.0
3	24	199	2.0
3	193	200	2.0
4	660	1	12.5
4	179	2	11.0
4	188	3	11.0
4	1182	4	10.5
4	166	5	10.5
4	185	6	10.0
4	160	7	10.0
4	317	8	10.0
4	193	9	10.0
4	189	10	10.0
4	1202	11	9.5
4	236	12	9.0
4	375	13	9.0
4	576	14	9.0
4	332	15	8.5
4	97	16	8.5
4	167	17	8.0
4	1375	18	8.0
4	575	19	8.0
4	1198	20	8.0
4	541	21	8.0
4	1108	22	7.5
4	656	23	7.5
4	401	24	7.5
4	1391	25	7.5
4	1061	26	7.5
4	329	27	7.5
4	979	28	7.5
4	966	29	7.5
4	173	30	7.5
4	110	31	7.5
4	28	32	7.0
4	427	33	7.0
4	625	34	7.0
4	266	35	7.0
4	488	36	7.0
4	487	37	7.0
4	404	38	7.0
4	379	39	7.0
4	300	40	7.0
4	456	41	7.0
4	118	42	6.5
4	459	43	6.5
4	975	44	6.5
4	1010	45	6.5
4	1252	46	6.5
4	927	47	6.5
4	540	48	6.5
4	989	49	6.5
4	499	50	6.5
4	574	51	6.5
4	310	52	6.5
4	34	53	6.5
4	435	54	6.5
4	917	55	6.5
4	1245	56	6.5
4	349	57	6.5
4	662	58	6.5
4	1312	59	6.5
4	1195	60	6.0
4	1081	61	6.0
4	757	62	6.0
4	1296	63	6.0
4	1242	64	6.0
4	987	65	6.0
4	467	66	6.0
4	1275	67	6.0
4	306	68	6.0
4	410	69	6.0
4	121	70	6.0
4	1193	71	6.0
4	494	72	6.0
4	1302	73	6.0
4	304	74	6.0
4	191	75	6.0
4	1072	76	6.0
4	458	77	6.0
4	1373	78	6.0
4	651	79	5.5
4	579	80	5.5
4	62	81	5.5
4	493	82	5.5
4	33	83	5.5
4	1255	84	5.5
4	1313	85	5.5
4	1077	86	5.5
4	1370	87	5.5
4	999	88	5.5
4	784	89	5.5
4	1382	90	5.5
4	24	91	5.5
4	1319	92	5.5
4	889	93	5.5
4	820	94	5.5
4	1309	95	5.5
4	270	96	5.5
4	572	97	5.5
4	1274	98	5.5
4	174	99	5.0
4	122	100	5.0
4	665	101	5.0
4	94	102	5.0
4	155	103	5.0
4	1189	104	5.0
4	89	105	5.0
4	1143	106	5.0
4	222	107	5.0
4	998	108	5.0
4	1295	109	5.0
4	363	110	5.0
4	452	111	5.0
4	186	112	5.0
4	536	113	5.0
4	1222	114	5.0
4	73	115	5.0
4	1184	116	5.0
4	165	117	5.0
4	1356	118	5.0
4	319	119	5.0
4	1085	120	5.0
4	149	121	5.0
4	1180	122	5.0
4	903	123	5.0
4	352	124	5.0
4	216	125	5.0
4	305	126	5.0
4	395	127	5.0
4	176	128	5.0
4	1297	129	4.5
4	1286	130	4.5
4	1181	131	4.5
4	941	132	4.5
4	273	133	4.5
4	1315	134	4.5
4	984	135	4.5
4	45	136	4.5
4	675	137	4.5
4	1105	138	4.5
4	18	139	4.5
4	562	140	4.5
4	240	141	4.5
4	775	142	4.5
4	498	143	4.5
4	292	144	4.5
4	257	145	4.5
4	1082	146	4.5
4	1321	147	4.5
4	439	148	4.5
4	131	149	4.5
4	1374	150	4.5
4	1194	151	4.5
4	466	152	4.5
4	23	153	4.5
4	417	154	4.5
4	187	155	4.5
4	1078	156	4.5
4	583	157	4.5
4	164	158	4.5
4	328	159	4.5
4	1199	160	4.5
4	519	161	4.5
4	140	162	4.0
4	1230	163	4.0
4	1139	164	4.0
4	84	165	4.0
4	827	166	4.0
4	797	167	4.0
4	1009	168	4.0
4	278	169	4.0
4	381	170	4.0
4	571	171	4.0
4	1239	172	4.0
4	134	173	4.0
4	103	174	4.0
4	1040	175	4.0
4	294	176	4.0
4	872	177	4.0
4	1307	178	4.0
4	282	179	4.0
4	658	180	4.0
4	1393	181	4.0
4	1221	182	4.0
4	667	183	4.0
4	208	184	4.0
4	565	185	4.0
4	201	186	4.0
4	125	187	4.0
4	1248	188	4.0
4	1083	189	4.0
4	86	190	4.0
4	1304	191	4.0
4	365	192	4.0
4	967	193	4.0
4	1224	194	4.0
4	259	195	4.0
4	669	196	4.0
4	949	197	4.0
4	255	198	4.0
4	85	199	4.0
4	283	200	4.0
5	329	1	7.0
5	1066	2	5.5
5	14	3	5.5
5	730	4	5.5
5	401	5	5.0
5	641	6	5.0
5	368	7	4.5
5	658	8	4.5
5	540	9	4.5
5	1379	10	4.5
5	561	11	4.5
5	968	12	4.5
5	172	13	4.5
5	1380	14	4.0
5	1392	15	4.0
5	552	16	4.0
5	56	17	4.0
5	753	18	4.0
5	367	19	4.0
5	1032	20	4.0
5	1198	21	4.0
5	163	22	4.0
5	373	23	4.0
5	572	24	4.0
5	746	25	3.5
5	332	26	3.5
5	1296	27	3.5
5	1201	28	3.5
5	360	29	3.5
5	441	30	3.5
5	103	31	3.5
5	1272	32	3.5
5	1209	33	3.5
5	92	34	3.5
5	625	35	3.5
5	410	36	3.5
5	731	37	3.5
5	44	38	3.5
5	1279	39	3.5
5	1002	40	3.5
5	688	41	3.5
5	395	42	3.5
5	1310	43	3.5
5	1389	44	3.0
5	1108	45	3.0
5	185	46	3.0
5	1376	47	3.0
5	715	48	3.0
5	1265	49	3.0
5	689	50	3.0
5	1197	51	3.0
5	33	52	3.0
5	749	53	3.0
5	1061	54	3.0
5	234	55	3.0
5	28	56	3.0
5	704	57	3.0
5	495	58	3.0
5	344	59	3.0
5	573	60	3.0
5	499	61	3.0
5	588	62	3.0
5	574	63	3.0
5	1253	64	3.0
5	160	65	3.0
5	1158	66	3.0
5	732	67	3.0
5	51	68	3.0
5	575	69	3.0
5	828	70	3.0
5	349	71	3.0
5	2	72	3.0
5	798	73	3.0
5	707	74	3.0
5	1333	75	3.0
5	576	76	3.0
5	542	77	2.5
5	813	78	2.5
5	62	79	2.5
5	334	80	2.5
5	656	81	2.5
5	1335	82	2.5
5	1217	83	2.5
5	976	84	2.5
5	35	85	2.5
5	232	86	2.5
5	296	87	2.5
5	416	88	2.5
5	272	89	2.5
5	700	90	2.5
5	537	91	2.5
5	708	92	2.5
5	1391	93	2.5
5	445	94	2.5
5	536	95	2.5
5	342	96	2.5
5	544	97	2.5
5	1356	98	2.5
5	568	99	2.5
5	667	100	2.5
5	567	101	2.5
5	1200	102	2.5
5	1390	103	2.5
5	1248	104	2.5
5	26	105	2.5
5	266	106	2.5
5	488	107	2.5
5	101	108	2.5
5	359	109	2.5
5	1224	110	2.5
5	1319	111	2.5
5	1342	112	2.5
5	304	113	2.5
5	899	114	2.5
5	1374	115	2.5
5	1072	116	2.5
5	777	117	2.5
5	1047	118	2.5
5	37	119	2.5
5	327	120	2.5
5	305	121	2.5
5	1309	122	2.5
5	66	123	2.5
5	1204	124	2.5
5	458	125	2.5
5	57	126	2.5
5	837	127	2.5
5	307	128	2.5
5	1274	129	2.5
5	1373	130	2.5
5	202	131	2.5
5	1230	132	2.0
5	527	133	2.0
5	579	134	2.0
5	815	135	2.0
5	831	136	2.0
5	350	137	2.0
5	665	138	2.0
5	142	139	2.0
5	981	140	2.0
5	1281	141	2.0
5	1231	142	2.0
5	1295	143	2.0
5	792	144	2.0
5	1240	145	2.0
5	19	146	2.0
5	556	147	2.0
5	391	148	2.0
5	997	149	2.0
5	648	150	2.0
5	1089	151	2.0
5	297	152	2.0
5	577	153	2.0
5	1394	154	2.0
5	425	155	2.0
5	943	156	2.0
5	294	157	2.0
5	1375	158	2.0
5	925	159	2.0
5	529	160	2.0
5	873	161	2.0
5	73	162	2.0
5	287	163	2.0
5	833	164	2.0
5	980	165	2.0
5	1102	166	2.0
5	1305	167	2.0
5	859	168	2.0
5	712	169	2.0
5	204	170	2.0
5	999	171	2.0
5	570	172	2.0
5	638	173	2.0
5	68	174	2.0
5	321	175	2.0
5	1157	176	2.0
5	801	177	2.0
5	650	178	2.0
5	29	179	2.0
5	85	180	2.0
5	1280	181	2.0
5	814	182	2.0
5	453	183	2.0
5	371	184	2.0
5	1206	185	2.0
5	724	186	2.0
5	585	187	2.0
5	733	188	2.0
5	587	189	2.0
5	606	190	2.0
5	1219	191	2.0
5	130	192	2.0
5	486	193	2.0
5	860	194	2.0
5	930	195	2.0
5	1202	196	2.0
5	328	197	2.0
5	93	198	2.0
5	781	199	2.0
5	824	200	2.0
6	927	1	8.5
6	257	2	8.0
6	99	3	7.5
6	97	4	7.5
6	491	5	7.5
6	798	6	7.5
6	660	7	7.5
6	1195	8	6.5
6	522	9	6.5
6	151	10	6.5
6	193	11	6.5
6	651	12	6.0
6	315	13	6.0
6	976	14	6.0
6	222	15	6.0
6	294	16	6.0
6	160	17	6.0
6	131	18	6.0
6	572	19	6.0
6	189	20	6.0
6	84	21	5.5
6	89	22	5.5
6	1225	23	5.5
6	984	24	5.5
6	1222	25	5.5
6	427	26	5.5
6	344	27	5.5
6	187	28	5.5
6	404	29	5.5
6	767	30	5.0
6	332	31	5.0
6	1281	32	5.0
6	1182	33	5.0
6	179	34	5.0
6	240	35	5.0
6	526	36	5.0
6	310	37	5.0
6	439	38	5.0
6	1302	39	5.0
6	1245	40	5.0
6	216	41	5.0
6	662	42	5.0
6	379	43	5.0
6	563	44	5.0
6	576	45	5.0
6	1106	46	4.5
6	757	47	4.5
6	206	48	4.5
6	987	49	4.5
6	1391	50	4.5
6	118	51	4.5
6	363	52	4.5
6	1275	53	4.5
6	45	54	4.5
6	1313	55	4.5
6	377	56	4.5
6	536	57	4.5
6	1273	58	4.5
6	544	59	4.5
6	1184	60	4.5
6	775	61	4.5
6	989	62	4.5
6	1263	63	4.5
6	986	64	4.5
6	574	65	4.5
6	188	66	4.5
6	277	67	4.5
6	386	68	4.5
6	121	69	4.5
6	494	70	4.5
6	1374	71	4.5
6	375	72	4.5
6	959	73	4.5
6	558	74	4.5
6	996	75	4.5
6	270	76	4.5
6	1244	77	4.5
6	96	78	4.0
6	1081	79	4.0
6	94	80	4.0
6	148	81	4.0
6	657	82	4.0
6	998	83	4.0
6	997	84	4.0
6	346	85	4.0
6	123	86	4.0
6	452	87	4.0
6	186	88	4.0
6	18	89	4.0
6	329	90	4.0
6	1209	91	4.0
6	1216	92	4.0
6	625	93	4.0
6	498	94	4.0
6	17	95	4.0
6	266	96	4.0
6	1082	97	4.0
6	610	98	4.0
6	1074	99	4.0
6	1107	100	4.0
6	1198	101	4.0
6	135	102	4.0
6	25	103	4.0
6	455	104	4.0
6	1268	105	3.5
6	579	106	3.5
6	1181	107	3.5
6	797	108	3.5
6	236	109	3.5
6	941	110	3.5
6	420	111	3.5
6	1239	112	3.5
6	1062	113	3.5
6	306	114	3.5
6	675	115	3.5
6	167	116	3.5
6	1075	117	3.5
6	1010	118	3.5
6	413	119	3.5
6	950	120	3.5
6	872	121	3.5
6	72	122	3.5
6	165	123	3.5
6	372	124	3.5
6	569	125	3.5
6	1324	126	3.5
6	317	127	3.5
6	1039	128	3.5
6	34	129	3.5
6	1321	130	3.5
6	966	131	3.5
6	487	132	3.5
6	466	133	3.5
6	352	134	3.5
6	820	135	3.5
6	779	136	3.5
6	2	137	3.5
6	1144	138	3.5
6	9	139	3.5
6	133	140	3.5
6	1204	141	3.5
6	688	142	3.5
6	1241	143	3.5
6	115	144	3.5
6	395	145	3.5
6	373	146	3.5
6	861	147	3.5
6	1310	148	3.5
6	1282	149	3.5
6	418	150	3.5
6	218	151	3.5
6	541	152	3.5
6	456	153	3.5
6	1213	154	3.0
6	256	155	3.0
6	640	156	3.0
6	1108	157	3.0
6	633	158	3.0
6	128	159	3.0
6	80	160	3.0
6	1143	161	3.0
6	278	162	3.0
6	109	163	3.0
6	626	164	3.0
6	406	165	3.0
6	960	166	3.0
6	370	167	3.0
6	467	168	3.0
6	401	169	3.0
6	197	170	3.0
6	1228	171	3.0
6	33	172	3.0
6	134	173	3.0
6	273	174	3.0
6	902	175	3.0
6	550	176	3.0
6	497	177	3.0
6	16	178	3.0
6	271	179	3.0
6	1264	180	3.0
6	646	181	3.0
6	1354	182	3.0
6	535	183	3.0
6	440	184	3.0
6	207	185	3.0
6	683	186	3.0
6	1356	187	3.0
6	540	188	3.0
6	385	189	3.0
6	398	190	3.0
6	1220	191	3.0
6	663	192	3.0
6	992	193	3.0
6	1196	194	3.0
6	802	195	3.0
6	125	196	3.0
6	1390	197	3.0
6	1377	198	3.0
6	423	199	3.0
6	1083	200	3.0
7	1307	1	14.0
7	492	2	12.5
7	189	3	12.5
7	174	4	11.5
7	197	5	11.5
7	1382	6	11.5
7	721	7	11.0
7	1347	8	10.5
7	423	9	10.5
7	1166	10	10.0
7	1231	11	10.0
7	1040	12	10.0
7	675	13	10.0
7	947	14	10.0
7	999	15	10.0
7	971	16	10.0
7	56	17	9.5
7	695	18	9.5
7	57	19	9.5
7	717	20	9.5
7	636	21	9.0
7	1352	22	8.5
7	58	23	8.5
7	49	24	8.5
7	173	25	8.5
7	122	26	8.0
7	1115	27	8.0
7	1381	28	8.0
7	282	29	8.0
7	673	30	8.0
7	232	31	7.5
7	443	32	7.5
7	1356	33	7.5
7	354	34	7.5
7	993	35	7.5
7	688	36	7.5
7	225	37	7.5
7	373	38	7.5
7	692	39	7.5
7	1229	40	7.0
7	927	41	7.0
7	1114	42	7.0
7	133	43	7.0
7	48	44	7.0
7	693	45	6.5
7	62	46	6.5
7	234	47	6.5
7	1077	48	6.5
7	248	49	6.5
7	694	50	6.5
7	434	51	6.5
7	907	52	6.5
7	996	53	6.5
7	662	54	6.5
7	815	55	6.0
7	80	56	6.0
7	1250	57	6.0
7	709	58	6.0
7	567	59	6.0
7	1277	60	6.0
7	277	61	6.0
7	1039	62	6.0
7	696	63	6.0
7	89	64	5.5
7	626	65	5.5
7	1261	66	5.5
7	564	67	5.5
7	946	68	5.5
7	1216	69	5.5
7	1355	70	5.5
7	638	71	5.5
7	193	72	5.5
7	39	73	5.5
7	1292	74	5.5
7	798	75	5.5
7	25	76	5.5
7	605	77	5.5
7	140	78	5.0
7	1235	79	5.0
7	1225	80	5.0
7	1258	81	5.0
7	38	82	5.0
7	808	83	5.0
7	1386	84	5.0
7	712	85	5.0
7	569	86	5.0
7	1246	87	5.0
7	1248	88	5.0
7	101	89	5.0
7	801	90	5.0
7	1271	91	5.0
7	512	92	5.0
7	37	93	5.0
7	794	94	5.0
7	711	95	5.0
7	519	96	5.0
7	1147	97	5.0
7	595	98	4.5
7	94	99	4.5
7	713	100	4.5
7	580	101	4.5
7	370	102	4.5
7	222	103	4.5
7	689	104	4.5
7	1313	105	4.5
7	70	106	4.5
7	1303	107	4.5
7	612	108	4.5
7	514	109	4.5
7	196	110	4.5
7	1280	111	4.5
7	97	112	4.5
7	1366	113	4.5
7	891	114	4.5
7	994	115	4.5
7	1351	116	4.5
7	79	117	4.5
7	187	118	4.5
7	110	119	4.5
7	1204	120	4.5
7	212	121	4.5
7	379	122	4.5
7	525	123	4.5
7	846	124	4.5
7	1378	125	4.0
7	205	126	4.0
7	1201	127	4.0
7	124	128	4.0
7	32	129	4.0
7	459	130	4.0
7	1104	131	4.0
7	680	132	4.0
7	1092	133	4.0
7	1218	134	4.0
7	962	135	4.0
7	704	136	4.0
7	76	137	4.0
7	1000	138	4.0
7	565	139	4.0
7	69	140	4.0
7	972	141	4.0
7	1332	142	4.0
7	655	143	4.0
7	904	144	4.0
7	697	145	4.0
7	991	146	4.0
7	1350	147	4.0
7	637	148	4.0
7	312	149	4.0
7	839	150	4.0
7	1262	151	4.0
7	352	152	4.0
7	147	153	4.0
7	758	154	4.0
7	213	155	4.0
7	1334	156	4.0
7	624	157	4.0
7	1195	158	3.5
7	698	159	3.5
7	1339	160	3.5
7	467	161	3.5
