Query_ID	Doc_ID	Rank	Score
1	670	153	2.99949022706323
1	1338	154	2.999206364866844
1	679	155	2.9852210853687358
1	283	156	2.9776751376939288
1	62	157	2.9490583578586027
1	1314	158	2.936325372998825
1	1074	159	2.8911276597324
1	193	160	2.870406987613396
1	795	161	2.851969626099673
1	1178	162	2.844452090826603
1	35	163	2.8442626502070767
1	666	164	2.838478737482882
1	456	165	2.8329583763985604
1	1365	166	2.830147577997571
1	1248	167	2.821230702662872
1	1300	168	2.819468099474206
1	103	169	2.809436807821096
1	1088	170	2.8087227613783976
1	494	171	2.8085223269046105
1	442	172	2.801767298815957
1	671	173	2.777584939045884
1	631	174	2.770300905158595
1	1218	175	2.7545741862611757
1	287	176	2.74671533302776
1	828	177	2.7371094973742225
1	817	178	2.732621527423565
1	364	179	2.7151420863621687
1	939	180	2.713774954448137
1	1396	181	2.7101052253791407
1	328	182	2.7090305516179027
1	758	183	2.7040837768841457
1	82	184	2.6954285152306703
1	1260	185	2.6888828325471734
1	1186	186	2.686668000048621
1	681	187	2.6815549920242123
1	904	188	2.6236646609182186
1	578	189	2.6127060575606706
1	1140	190	2.6099435392305756
1	798	191	2.567485700165354
1	1298	192	2.566578584276889
1	180	193	2.55490876294379
1	630	194	2.546403147702954
1	1079	195	2.5412418507682926
1	1254	196	2.535591445490166
1	274	197	2.5283746284854605
1	262	198	2.5275576215024773
1	1134	199	2.5170418453553163
1	776	200	2.505712834961118
2	12	1	22.886778098745022
2	746	2	20.08857407634815
2	792	3	16.62978087095153
2	700	4	12.567538021827296
2	141	5	12.105546940105125
2	51	6	11.7258849990966
2	606	7	10.084094784885318
2	883	8	9.730038166930882
2	724	9	9.68488637692341
2	712	10	9.18607869328684
2	1169	11	9.1460500469845
2	1246	12	8.935748928290941
2	810	13	8.841856737532462
2	1170	14	8.805756961679636
2	1089	15	8.76867888583708
2	875	16	8.473652995487928
2	833	17	8.45559462234288
2	884	18	8.435711422410124
2	781	19	8.271071280640504
2	184	20	8.23720716709903
2	726	21	8.176930583677178
2	14	22	8.028844209074292
2	876	23	7.746169913247232
2	429	24	7.725647920829264
2	92	25	7.576825590221976
2	1147	26	7.421713628757232
2	1095	27	7.141212431148826
2	78	28	7.104606063863041
2	1379	29	7.072815149147397
2	1063	30	7.0500042784107455
2	52	31	6.978847216950067
2	172	32	6.8434403103512595
2	100	33	6.775274779502624
2	747	34	6.602386656836342
2	47	35	6.55570785432047
2	1217	36	6.5146461774096025
2	1111	37	6.383532152969281
2	435	38	6.275239392106226
2	1163	39	6.226918180529573
2	75	40	6.225722244136772
2	70	41	6.222403142873787
2	1392	42	6.147190714770818
2	650	43	6.021756456865534
2	203	44	5.869840022925776
2	253	45	5.836722610979922
2	280	46	5.747004115091755
2	430	47	5.633269652867698
2	805	48	5.6207713712025535
2	804	49	5.6072286041138195
2	1250	50	5.503940392602787
2	1197	51	5.501427697876329
2	1263	52	5.378307866650831
2	588	53	5.365649090221373
2	204	54	5.3475588434891845
2	945	55	5.330883613027084
2	574	56	5.319859600161136
2	36	57	5.29969935407951
2	756	58	5.24781662423235
2	76	59	5.232527680446549
2	729	60	5.210079087466374
2	1144	61	5.198046552697569
2	209	62	5.185595472008683
2	1011	63	5.181165642617509
2	914	64	5.174037691663592
2	416	65	5.1036480744265145
2	309	66	5.069964821613257
2	1380	67	5.039867740230952
2	908	68	4.980175499548608
2	1042	69	4.944366104798366
2	1167	70	4.92628692000933
2	364	71	4.8294714467791495
2	1268	72	4.815196493624063
2	1130	73	4.812898767139004
2	395	74	4.760110461170695
2	441	75	4.738159034659353
2	641	76	4.724905399977088
2	798	77	4.667700211920677
2	1165	78	4.656978481854011
2	1003	79	4.6307728135696795
2	1303	80	4.614800357238808
2	202	81	4.590910204427907
2	878	82	4.564694703470643
2	453	83	4.54755418432946
2	497	84	4.519702024708058
2	101	85	4.496365815365191
2	715	86	4.469602381645548
2	373	87	4.465295329686354
2	1158	88	4.462687684895097
2	345	89	4.462256983491112
2	1012	90	4.449793277063537
2	302	91	4.403285621095059
2	540	92	4.391693890704287
2	285	93	4.384709684817263
2	725	94	4.382389214052116
2	378	95	4.366125222691188
2	28	96	4.363559084414215
2	896	97	4.347603822774052
2	1331	98	4.3177015523717355
2	368	99	4.306956499442331
2	321	100	4.304553083941295
2	1168	101	4.304360511627727
2	648	102	4.303466433692993
2	578	103	4.280077228808148
2	187	104	4.236288975844327
2	593	105	4.228204981536095
2	316	106	4.227223376426543
2	425	107	4.210349612361316
2	685	108	4.151474849130901
2	251	109	4.151154438095939
2	275	110	4.133178596309422
2	1138	111	4.129749431990674
2	579	112	4.111977433320892
2	909	113	4.07344664158714
2	181	114	4.041195687478069
2	658	115	3.9928754035033673
2	1008	116	3.992119046374107
2	311	117	3.974177182329175
2	1006	118	3.9698131443459417
2	1328	119	3.96157224392729
2	855	120	3.951373550511437
2	11	121	3.920703522899638
2	1005	122	3.9050804071038687
2	1361	123	3.888459069690939
2	58	124	3.884130074316262
2	211	125	3.8722392127072425
2	777	126	3.8638883912783584
2	1166	127	3.8629735859657117
2	1010	128	3.862729104901404
2	1004	129	3.854613499379961
2	576	130	3.8478535365403763
2	968	131	3.841863888748006
2	552	132	3.8374507106484743
2	1009	133	3.8137919957801696
2	854	134	3.8071562421687157
2	631	135	3.805439032450689
2	476	136	3.800765881329157
2	836	137	3.796923433658224
2	198	138	3.793085578022218
2	1007	139	3.7863514577187636
2	846	140	3.777551739373968
2	288	141	3.7464882161179553
2	374	142	3.7310930509063205
2	1000	143	3.6964841091632357
2	486	144	3.687567225053506
2	195	145	3.673635990005692
2	893	146	3.6721632248836182
2	431	147	3.6524680773223412
2	33	148	3.6461077619304096
2	799	149	3.6458255749096358
2	911	150	3.637652720925706
2	29	151	3.6222588011286967
2	607	152	3.571279588839868
2	82	153	3.5352044884705944
2	670	154	3.5131151709924557
2	882	155	3.5086078899109667
2	1295	156	3.439285763799596
2	731	157	3.436218938703013
2	59	158	3.4324339374032067
2	997	159	3.4313679557557863
2	675	160	3.4225488128714243
2	1065	161	3.393500530003039
2	572	162	3.3736870432652126
2	42	163	3.3571116233134175
2	666	164	3.3441946597346925
2	545	165	3.3245275721191216
2	840	166	3.3235826523981586
2	1309	167	3.296623786141725
2	1320	168	3.294988630121807
2	991	169	3.280747326939633
2	624	170	3.279550809450535
2	315	171	3.275980469202221
2	516	172	3.2677572721058232
2	671	173	3.2647020535726616
2	1300	174	3.2557228620176657
2	287	175	3.248839015091547
2	244	176	3.2450711091457096
2	422	177	3.2397287116746396
2	1343	178	3.236440598921672
2	812	179	3.2323174373337347
2	554	180	3.2270131447172314
2	197	181	3.220892119855626
2	1051	182	3.2182017557907994
2	293	183	3.178711793006437
2	290	184	3.1636610497354622
2	1098	185	3.1588335329155823
2	1143	186	3.1564089711832457
2	880	187	3.152712413140792
2	1377	188	3.1442176724708677
2	687	189	3.143074677169132
2	505	190	3.1414995770224996
2	803	191	3.12235330126543
2	571	192	3.104728569814381
2	795	193	3.0917634479513683
2	759	194	3.083578824293216
2	1087	195	3.047994878770398
2	776	196	3.0193383333904116
2	549	197	3.0153642058370407
2	248	198	3.004209647244198
2	1072	199	2.9968157804106847
2	1015	200	2.9870898898418896
3	399	1	21.07884276898193
3	144	2	17.50375801279126
3	181	3	15.481443851617463
3	5	4	13.773368048656529
3	485	5	12.36522788791369
3	542	6	12.280100502064109
3	584	7	8.898042409088092
3	90	8	8.181020886037633
3	586	9	8.15789688745751
3	91	10	7.999967830482003
3	944	11	7.849065021656172
3	119	12	7.801397169501874
3	582	13	7.746490852194222
3	518	14	7.348480474104065
3	425	15	7.08455476671535
3	579	16	7.000131731639014
3	980	17	6.830489721186259
3	981	18	6.712916717458379
3	1183	19	6.65731214704047
3	623	20	6.5494209629003235
3	1073	21	6.542753181530157
3	1072	22	6.480139708389701
3	828	23	6.279608442678286
3	826	24	6.276266167441981
3	740	25	6.043714910571172
3	746	26	5.9530488793326874
3	329	27	5.914490925325392
3	792	28	5.895270524513573
3	168	29	5.8357806829333265
3	344	30	5.829598374602982
3	387	31	5.800421527346846
3	350	32	5.6861668527667115
3	1217	33	5.665031249786197
3	159	34	5.619489215906201
3	803	35	5.57128844775581
3	251	36	5.521564683972769
3	752	37	5.364366471448163
3	700	38	5.286964733454617
3	1295	39	5.265504778244197
3	707	40	5.254115316304487
3	1204	41	5.24637954864892
3	861	42	5.14776693321962
3	476	43	5.133805815237764
3	585	44	5.118773895435017
3	240	45	5.065675667830229
3	1392	46	4.952036994000409
3	1185	47	4.874062281041262
3	802	48	4.872864774986535
3	656	49	4.823730025357572
3	547	50	4.730388101474599
3	666	51	4.725641551512105
3	650	52	4.620548636934708
3	398	53	4.603214717556295
3	24	54	4.512354437459754
3	11	55	4.482099036171039
3	1302	56	4.460576005150205
3	1207	57	4.44491623389535
3	99	58	4.374835532796817
3	378	59	4.344752923311546
3	270	60	4.331011407698231
3	368	61	4.306954562977313
3	509	62	4.288534860700263
3	811	63	4.239527901950131
3	872	64	4.219049475911249
3	1213	65	4.185758771361635
3	422	66	4.178054974452656
3	540	67	4.175951896815992
3	587	68	4.169786091619247
3	486	69	4.134433628220019
3	1138	70	4.129747745234753
3	648	71	4.12966699685065
3	785	72	4.113446528708196
3	1246	73	4.072125394481326
3	72	74	4.036907193957299
3	328	75	4.035946313110597
3	395	76	4.03081628329517
3	364	77	4.022064123901492
3	266	78	3.9905920439095137
3	21	79	3.9529774657307932
3	833	80	3.9444184341969954
3	1002	81	3.917507744393501
3	554	82	3.884461381274213
3	36	83	3.8742468735949647
3	963	84	3.87300069853715
3	777	85	3.86388654731493
3	982	86	3.8528100403578573
3	101	87	3.85187758443993
3	95	88	3.819348280939159
3	42	89	3.811865488436231
3	28	90	3.8015269616679324
3	855	91	3.7935014932464917
3	893	92	3.7745815598125985
3	1375	93	3.773799129254149
3	983	94	3.7280966733255863
3	294	95	3.727073821720666
3	1394	96	3.716776505725236
3	641	97	3.6897680429421293
3	564	98	3.6771452697208855
3	49	99	3.6709786765702948
3	1161	100	3.6472529239789915
3	732	101	3.643085512296474
3	854	102	3.6376330702957227
3	1370	103	3.6367082454008757
3	37	104	3.625186042133912
3	262	105	3.623808822727055
3	550	106	3.594628498558209
3	85	107	3.571579116650795
3	555	108	3.5671227646343966
3	1268	109	3.547897158172803
3	185	110	3.5475704141302193
3	1068	111	3.530575653461785
3	1198	112	3.5160138998009485
3	689	113	3.4683482842449536
3	1279	114	3.4393133430978606
3	1226	115	3.418286954889249
3	354	116	3.417010442274516
3	196	117	3.3895416515636434
3	131	118	3.3580771687954987
3	1108	119	3.3576488915896707
3	959	120	3.3534977478848687
3	561	121	3.331845427956595
3	784	122	3.3237791435550985
3	493	123	3.2628609377486697
3	1281	124	3.233676658126499
3	406	125	3.2145613119309004
3	30	126	3.204890640165051
3	1222	127	3.20054982803917
3	730	128	3.1920368000226342
3	524	129	3.1757794352031556
3	873	130	3.1751768647784546
3	459	131	3.1663112014558252
3	283	132	3.153758087027475
3	135	133	3.1390615425054236
3	325	134	3.1361315650440758
3	77	135	3.1096137098241083
3	120	136	3.100456842318584
3	566	137	3.0976416890466187
3	1335	138	3.092848443425932
3	6	139	3.083793610037336
3	560	140	3.0671473787873613
3	303	141	3.0626999162504127
3	541	142	3.060632151811147
3	575	143	3.05221216283057
3	1134	144	3.0469412078002747
3	635	145	3.042381251687548
3	798	146	3.0402435716920033
3	343	147	3.035172124172812
3	667	148	3.033664926882462
3	718	149	3.016595446038112
3	651	150	3.015971180265177
3	546	151	3.009133158488045
3	237	152	3.0025172182459725
3	436	153	3.0000639814610097
3	1395	154	2.994511554683861
3	1393	155	2.992551188345379
3	1264	156	2.970058486683563
3	719	157	2.964017677227834
3	347	158	2.9617535783737154
3	1035	159	2.9521008944016978
3	1263	160	2.9500215096027675
3	724	161	2.9437797834416815
3	59	162	2.941087467096425
3	1159	163	2.9333664498660963
3	978	164	2.931723939275157
3	571	165	2.9304100058990494
3	285	166	2.9274544547904258
3	962	167	2.9220122774583412
3	649	168	2.9194675413422377
3	45	169	2.909769576685408
3	921	170	2.8928315945060343
3	1389	171	2.872649031773382
3	451	172	2.860919759815817
3	230	173	2.836021498351021
3	539	174	2.8309515107764343
3	60	175	2.8266310566798327
3	808	176	2.826205003355466
3	1147	177	2.8187728586014735
3	381	178	2.81357700608865
3	276	179	2.80661996900485
3	1282	180	2.805524270290571
3	73	181	2.7997657847117656
3	799	182	2.7934802160434895
3	236	183	2.7719638219916245
3	733	184	2.7506548143486182
3	463	185	2.7453273820963515
3	997	186	2.7216017141735906
3	25	187	2.713255334360937
3	108	188	2.6882161780882403
3	908	189	2.6779012492888956
3	281	190	2.666488089139416
3	435	191	2.6417651486386196
3	819	192	2.6318836159407586
3	66	193	2.6293371299569737
3	269	194	2.6104347531719494
3	169	195	2.608733913416011
3	456	196	2.5971783314267123
3	336	197	2.59454391639441
3	1328	198	2.581158548173609
3	452	199	2.5789467118337046
3	23	200	2.566181579786031
4	166	1	27.168478289927744
4	488	2	20.7271862036361
4	185	3	14.654254153515271
4	1252	4	13.321757933604966
4	236	5	12.833556664164616
4	1312	6	12.73337262142264
4	1061	7	12.534266385718412
4	1296	8	11.951610838761127
4	410	9	11.688380188610166
4	317	10	11.68729029488867
4	1143	11	10.178961735635813
4	1189	12	10.1630108346962
4	435	13	9.728921396434425
4	1077	14	9.669718380133638
4	1085	15	9.504783030879905
4	401	16	9.45117814329295
4	167	17	9.218783014354498
4	1286	18	9.144141106809403
4	595	19	8.888684821023217
4	1123	20	8.469480512414822
4	259	21	8.463416757024858
4	1255	22	8.357535023946408
4	1275	23	8.315761143003678
4	1241	24	8.295068872669253
4	966	25	8.156613133222553
4	1105	26	8.029228598654278
4	493	27	7.839641802954618
4	574	28	7.689327811494239
4	1180	29	7.635117885788059
4	656	30	7.533400295611475
4	939	31	7.464594850564403
4	332	32	7.36907669073701
4	378	33	7.335822277087898
4	576	34	7.328846185285836
4	1192	35	7.304053262573429
4	552	36	7.293631582903335
4	575	37	7.196488889017773
4	541	38	7.148480251024791
4	914	39	7.115647920478049
4	110	40	7.079831600279463
4	263	41	7.055208639534227
4	329	42	6.983663888251233
4	1315	43	6.866117948814284
4	1374	44	6.792577461488081
4	1199	45	6.771047393878683
4	1375	46	6.766041228764153
4	103	47	6.7076630409817755
4	540	48	6.691440518306762
4	564	49	6.68337775498586
4	691	50	6.605227790212508
4	536	51	6.485248664608222
4	1190	52	6.450090546302276
4	168	53	6.399988857935699
4	467	54	6.399844469809237
4	327	55	6.3505764953790615
4	539	56	6.30400332602815
4	319	57	6.277406562665689
4	4	58	6.276710034126264
4	1063	59	6.2261626581499065
4	570	60	6.187606173388699
4	1073	61	6.113728144159811
4	470	62	6.052154710739482
4	1322	63	6.023126274213935
4	14	64	6.003433239494231
4	375	65	5.990671571699525
4	1224	66	5.980691213359596
4	688	67	5.977062640364428
4	625	68	5.904934853911055
4	949	69	5.851051321215108
4	583	70	5.765296619776745
4	1193	71	5.761050580673475
4	1297	72	5.7335912139750125
4	456	73	5.685341603230098
4	328	74	5.674123435892974
4	122	75	5.673610185256257
4	437	76	5.657247434375475
4	979	77	5.638028225227373
4	769	78	5.632313629759631
4	426	79	5.619539119041816
4	495	80	5.606492136859951
4	1242	81	5.587425912200138
4	165	82	5.5785212884199264
4	24	83	5.553706737391898
4	484	84	5.525342463915321
4	521	85	5.426085425309891
4	981	86	5.406312707668991
4	827	87	5.403132641357352
4	190	88	5.391470845083785
4	1221	89	5.388618448921367
4	623	90	5.381223281268207
4	518	91	5.354123037913757
4	1213	92	5.3144732436219595
4	917	93	5.2968615123400085
4	571	94	5.268637091556787
4	58	95	5.259745447452495
4	62	96	5.258507997732589
4	730	97	5.252050133632771
4	294	98	5.188350533030401
4	1191	99	5.182518364540622
4	283	100	5.167056958040834
4	1248	101	5.166065642343087
4	1010	102	5.1502358526528536
4	1311	103	5.1269920277625705
4	1198	104	5.125902217758176
4	17	105	5.107206757164055
4	611	106	5.101623807128945
4	665	107	5.09176100334394
4	1011	108	5.091380886090977
4	975	109	5.089762334916605
4	660	110	5.0885208886148385
4	777	111	5.079003286127402
4	1274	112	5.059933516301715
4	43	113	5.0471100172871015
4	1319	114	5.045009385221286
4	565	115	5.003537989771416
4	1139	116	4.956749477806833
4	73	117	4.926471397821086
4	169	118	4.920190396718273
4	1056	119	4.874873552652794
4	160	120	4.867586453213225
4	523	121	4.854396693749467
4	480	122	4.83974104479006
4	1175	123	4.831607483293988
4	140	124	4.768576163148658
4	314	125	4.7057187504590345
4	417	126	4.699938063164135
4	1254	127	4.685087045809191
4	1268	128	4.6550243935514155
4	266	129	4.636701827878127
4	819	130	4.632624988866237
4	1138	131	4.622052884998084
4	566	132	4.6211541059917955
4	587	133	4.619801022798069
4	427	134	4.543470085982969
4	609	135	4.542233121536742
4	517	136	4.532306721005051
4	548	137	4.524776032102675
4	193	138	4.519478686474155
4	1059	139	4.515158426917356
4	1237	140	4.499676765604555
4	124	141	4.484071057281887
4	820	142	4.4713139709498995
4	255	143	4.460284825336666
4	1023	144	4.45678492947228
4	1339	145	4.454853997291083
4	1109	146	4.435189321734497
4	170	147	4.422035951725615
4	1295	148	4.413509672927087
4	333	149	4.403913953102568
4	1280	150	4.392485788983595
4	125	151	4.391095252273168
4	1291	152	4.384956439759316
4	1313	153	4.3762216718830915
4	273	154	4.374633602207666
4	784	155	4.3529315199586325
4	985	156	4.344293812152909
4	494	157	4.321002360788855
4	346	158	4.316515434200583
4	86	159	4.316016218890342
4	561	160	4.311912867623786
4	85	161	4.295167205660363
4	661	162	4.292598699128564
4	134	163	4.2742497685493035
4	499	164	4.270293816418278
4	928	165	4.247090105331444
4	1054	166	4.240166977728736
4	662	167	4.227663318099708
4	1110	168	4.222568251627439
4	889	169	4.212561147404909
4	1104	170	4.208298130309355
4	365	171	4.174157980914692
4	118	172	4.154837589816424
4	300	173	4.153821271348801
4	1160	174	4.150293047846867
4	34	175	4.138382729741265
4	1182	176	4.137450362719856
4	208	177	4.132471272777297
4	104	178	4.1264126476082446
4	1356	179	4.121218445385203
4	942	180	4.110899240309801
4	714	181	4.109232609690874
4	1308	182	4.071852056799493
4	1204	183	4.058867495656963
4	1307	184	4.038430408853987
4	851	185	4.031656737843383
4	843	186	4.029563176915825
4	723	187	4.028257347223708
4	60	188	4.027852759618055
4	138	189	4.019437021067906
4	1185	190	4.01144129726771
4	164	191	4.009565455915297
4	1147	192	3.980874419097587
4	22	193	3.9776320077506373
4	434	194	3.967425372672392
4	1240	195	3.9544176914589655
4	967	196	3.9399583408478915
4	591	197	3.9218208908823824
4	101	198	3.9106560249476696
4	646	199	3.893698086147953
4	1024	200	3.8888389131153938
5	103	1	10.219828295797114
5	1296	2	8.842367886407462
5	540	3	7.792786042195136
5	1272	4	7.517761267815652
5	746	5	7.4233316902056075
5	552	6	7.398206206762437
5	813	7	7.312549598513774
5	650	8	6.839638178139024
5	1032	9	6.747060418125132
5	329	10	6.720863666911086
5	28	11	6.692846696038561
5	234	12	6.280010755047006
5	943	13	6.208428375892079
5	172	14	6.1835748791866765
5	1252	15	5.94765070930908
5	401	16	5.943151853920556
5	1379	17	5.891956556054544
5	368	18	5.853131675699046
5	1102	19	5.537055098719794
5	708	20	5.491653601089239
5	410	21	5.4239594199707595
5	1391	22	5.3921513998481565
5	625	23	5.2775945147872285
5	1061	24	5.1233339844765915
5	641	25	5.080688394892028
5	357	26	5.015410883404905
5	792	27	5.00175075367847
5	29	28	4.995424942719826
5	567	29	4.972414920145258
5	101	30	4.964251034834175
5	777	31	4.9634389539994626
5	367	32	4.858596681881231
5	575	33	4.824152606427472
5	1066	34	4.801479653753311
5	536	35	4.739341417603333
5	1305	36	4.695679316866032
5	515	37	4.694008427602061
5	14	38	4.677103928022882
5	1374	39	4.660120541082609
5	688	40	4.637575388173035
5	828	41	4.622721774931171
5	1392	42	4.600309107700665
5	56	43	4.5830603425284
5	272	44	4.57336485352905
5	359	45	4.52678560041523
5	488	46	4.509599837759884
5	355	47	4.462095768947781
5	1217	48	4.4327889790479045
5	36	49	4.384303454225096
5	1200	50	4.358597033309781
5	1295	51	4.347737267801731
5	68	52	4.344857785414795
5	332	53	4.280816259886198
5	899	54	4.235203582466585
5	925	55	4.181703738114848
5	1147	56	4.171520808153069
5	51	57	4.156150303055151
5	1138	58	4.129747754316449
5	648	59	4.129667112361604
5	1002	60	4.056771361549931
5	181	61	4.04119419310545
5	425	62	4.040824948738451
5	1065	63	4.028034456259281
5	849	64	4.010980585773075
5	544	65	3.983955616735714
5	42	66	3.982402553683241
5	1077	67	3.952512779697755
5	833	68	3.9444176691126196
5	1089	69	3.936791135464622
5	11	70	3.920700784969781
5	199	71	3.8675235564883996
5	983	72	3.866566457645586
5	77	73	3.860118159396774
5	1068	74	3.84997947707334
5	1246	75	3.831315312954231
5	1209	76	3.821668782001226
5	704	77	3.8175399848740135
5	1104	78	3.803164375087545
5	297	79	3.8016500720591626
5	855	80	3.793500476185396
5	837	81	3.789289462429136
5	999	82	3.7854609321664245
5	1248	83	3.768088081314884
5	1072	84	3.7659796679749418
5	976	85	3.7394944911156967
5	1219	86	3.6578497340947775
5	495	87	3.6524995171979597
5	854	88	3.6376310209434974
5	347	89	3.6174308999952114
5	344	90	3.604245393378797
5	1274	91	3.6037919118699024
5	1268	92	3.595167117524851
5	1319	93	3.5886080255403487
5	328	94	3.559356633730034
5	707	95	3.535628232307427
5	572	96	3.513450040694139
5	1387	97	3.502248424707249
5	108	98	3.4695070655778197
5	815	99	3.433261307108276
5	1213	100	3.405320599117504
5	715	101	3.4003362121548726
5	749	102	3.39017844252428
5	968	103	3.384492041942084
5	711	104	3.368451826298297
5	1280	105	3.3664968567759166
5	137	106	3.3536891868196776
5	1289	107	3.3532862406210286
5	700	108	3.3503582457383794
5	1333	109	3.312846983708244
5	1180	110	3.3119574469211615
5	573	111	3.2999820819519208
5	712	112	3.299849649222769
5	981	113	3.287412511608504
5	1297	114	3.237499891500126
5	122	115	3.2194971164196478
5	606	116	3.17088806609417
5	441	117	3.166233038397843
5	1197	118	3.157448320634164
5	57	119	3.1354270294079414
5	537	120	3.133705501403517
5	342	121	3.1326665291418823
5	1335	122	3.1314258042076877
5	415	123	3.1299220920399167
5	1279	124	3.1244968642195188
5	658	125	3.11922874212885
5	1158	126	3.096712342583027
5	1134	127	3.087775923859733
5	26	128	3.0829181848226774
5	360	129	3.081618065061065
5	877	130	3.0752948471242743
5	662	131	3.0652936210970676
5	709	132	3.0625946623261635
5	327	133	3.048313160935785
5	1157	134	3.039725232803969
5	577	135	3.032760691164147
5	1226	136	3.0308231831492467
5	1299	137	3.0307715139116738
5	689	138	3.00771487123024
5	1281	139	2.9990014844448254
5	1345	140	2.9963949898023574
5	1112	141	2.979061193124614
5	1310	142	2.9778268975314255
5	142	143	2.965049346806026
5	685	144	2.942929953260907
5	19	145	2.9217689458581426
5	304	146	2.918359650336283
5	151	147	2.8982852287163956
5	1334	148	2.897830197198883
5	638	149	2.8922293408090747
5	1198	150	2.8870398252731255
5	1394	151	2.8812334591172473
5	35	152	2.88123314170348
5	748	153	2.860618495992873
5	141	154	2.858438027006144
5	922	155	2.855165998246066
5	1294	156	2.8493337668554917
5	608	157	2.84693335131184
5	1231	158	2.8442714024884967
