Query_ID	Doc_ID	Rank	Score
2	198	97	32.0
2	165	98	32.0
2	947	99	32.0
2	434	100	32.0
2	100	101	31.5
2	80	102	31.5
2	987	103	31.5
2	1066	104	31.5
2	739	105	31.5
2	1370	106	31.5
2	1277	107	31.5
2	1342	108	31.5
2	157	109	31.5
2	1202	110	31.5
2	110	111	31.5
2	163	112	31.5
2	174	113	31.0
2	62	114	31.0
2	806	115	31.0
2	101	116	31.0
2	149	117	31.0
2	1300	118	31.0
2	917	119	31.0
2	25	120	31.0
2	401	121	30.5
2	29	122	30.5
2	1292	123	30.5
2	660	124	30.5
2	395	125	30.5
2	341	126	30.5
2	717	127	30.5
2	202	128	30.5
2	325	129	30.0
2	334	130	30.0
2	677	131	30.0
2	1352	132	30.0
2	1104	133	30.0
2	289	134	30.0
2	92	135	30.0
2	1303	136	30.0
2	986	137	30.0
2	484	138	30.0
2	903	139	30.0
2	274	140	30.0
2	1325	141	30.0
2	934	142	29.5
2	810	143	29.5
2	1380	144	29.5
2	156	145	29.5
2	1092	146	29.5
2	12	147	29.5
2	1383	148	29.0
2	933	149	29.0
2	1246	150	29.0
2	734	151	29.0
2	288	152	29.0
2	1351	153	29.0
2	187	154	29.0
2	300	155	29.0
2	1095	156	29.0
2	1250	157	28.5
2	441	158	28.5
2	342	159	28.5
2	204	160	28.5
2	1263	161	28.5
2	685	162	28.5
2	696	163	28.5
2	1224	164	28.5
2	991	165	28.5
2	177	166	28.5
2	889	167	28.5
2	794	168	28.5
2	1199	169	28.5
2	476	170	28.5
2	77	171	28.5
2	767	172	28.0
2	845	173	28.0
2	124	174	28.0
2	197	175	28.0
2	704	176	28.0
2	1307	177	28.0
2	1134	178	28.0
2	1271	179	28.0
2	563	180	28.0
2	1195	181	27.5
2	166	182	27.5
2	683	183	27.5
2	304	184	27.5
2	1175	185	27.5
2	1373	186	27.5
2	414	187	27.0
2	47	188	27.0
2	129	189	27.0
2	443	190	27.0
2	1218	191	27.0
2	114	192	27.0
2	229	193	27.0
2	828	194	27.0
2	375	195	27.0
2	213	196	27.0
2	9	197	27.0
2	59	198	27.0
2	328	199	27.0
2	844	200	26.5
3	798	1	31.5
3	329	2	27.5
3	826	3	27.0
3	1313	4	26.0
3	131	5	26.0
3	1201	6	25.5
3	927	7	25.5
3	695	8	25.0
3	89	9	23.0
3	73	10	23.0
3	499	11	23.0
3	662	12	23.0
3	262	13	22.5
3	49	14	22.0
3	730	15	22.0
3	1147	16	22.0
3	792	17	21.5
3	344	18	21.5
3	1072	19	21.5
3	1040	20	21.0
3	99	21	21.0
3	225	22	21.0
3	244	23	20.0
3	992	24	20.0
3	1047	25	20.0
3	1204	26	20.0
3	717	27	20.0
3	1268	28	19.5
3	874	29	19.5
3	712	30	19.5
3	721	31	19.5
3	576	32	19.5
3	640	33	19.0
3	928	34	19.0
3	1392	35	19.0
3	658	36	19.0
3	673	37	19.0
3	83	38	18.5
3	441	39	18.5
3	962	40	18.5
3	1104	41	18.0
3	704	42	18.0
3	210	43	18.0
3	1226	44	18.0
3	889	45	18.0
3	395	46	18.0
3	77	47	18.0
3	202	48	18.0
3	140	49	17.5
3	934	50	17.5
3	33	51	17.5
3	947	52	17.5
3	976	53	17.0
3	342	54	17.0
3	240	55	17.0
3	980	56	17.0
3	1039	57	17.0
3	132	58	17.0
3	364	59	17.0
3	189	60	17.0
3	174	61	16.5
3	94	62	16.5
3	656	63	16.5
3	452	64	16.5
3	1119	65	16.5
3	277	66	16.5
3	193	67	16.5
3	572	68	16.5
3	414	69	16.0
3	185	70	16.0
3	315	71	16.0
3	1335	72	16.0
3	1352	73	16.0
3	1061	74	16.0
3	1290	75	16.0
3	1209	76	16.0
3	625	77	16.0
3	442	78	16.0
3	433	79	16.0
3	85	80	16.0
3	1292	81	16.0
3	82	82	16.0
3	828	83	16.0
3	417	84	16.0
3	707	85	16.0
3	373	86	16.0
3	564	87	15.5
3	1239	88	15.5
3	151	89	15.5
3	1115	90	15.5
3	1307	91	15.5
3	170	92	15.5
3	1277	93	15.5
3	44	94	15.5
3	1336	95	15.5
3	1333	96	15.5
3	199	97	15.0
3	782	98	15.0
3	987	99	15.0
3	1225	100	15.0
3	635	101	15.0
3	1375	102	15.0
3	529	103	15.0
3	1082	104	15.0
3	811	105	15.0
3	29	106	15.0
3	9	107	15.0
3	212	108	15.0
3	270	109	15.0
3	1213	110	14.5
3	1108	111	14.5
3	827	112	14.5
3	325	113	14.5
3	797	114	14.5
3	155	115	14.5
3	197	116	14.5
3	459	117	14.5
3	739	118	14.5
3	45	119	14.5
3	946	120	14.5
3	872	121	14.5
3	1322	122	14.5
3	588	123	14.5
3	101	124	14.5
3	1382	125	14.5
3	168	126	14.5
3	733	127	14.5
3	110	128	14.5
3	542	129	14.0
3	96	130	14.0
3	767	131	14.0
3	579	132	14.0
3	689	133	14.0
3	272	134	14.0
3	401	135	14.0
3	198	136	14.0
3	1218	137	14.0
3	808	138	14.0
3	427	139	14.0
3	1263	140	14.0
3	560	141	14.0
3	1134	142	14.0
3	14	143	14.0
3	1300	144	14.0
3	991	145	14.0
3	917	146	14.0
3	466	147	14.0
3	1325	148	14.0
3	216	149	14.0
3	1144	150	14.0
3	1169	151	14.0
3	252	152	13.5
3	677	153	13.5
3	649	154	13.5
3	247	155	13.5
3	710	156	13.5
3	933	157	13.5
3	1381	158	13.5
3	165	159	13.5
3	731	160	13.5
3	734	161	13.5
3	24	162	13.5
3	56	163	13.5
3	1342	164	13.5
3	561	165	13.5
3	434	166	13.5
3	820	167	13.5
3	1351	168	13.5
3	1097	169	13.5
3	1167	170	13.5
3	144	171	13.5
3	869	172	13.0
3	206	173	13.0
3	1098	174	13.0
3	129	175	13.0
3	806	176	13.0
3	234	177	13.0
3	675	178	13.0
3	179	179	13.0
3	589	180	13.0
3	1220	181	13.0
3	773	182	13.0
3	266	183	13.0
3	1122	184	13.0
3	732	185	13.0
3	304	186	13.0
3	599	187	13.0
3	274	188	13.0
3	66	189	13.0
3	458	190	13.0
3	766	191	13.0
3	476	192	13.0
3	1244	193	13.0
3	740	194	13.0
3	699	195	12.5
3	432	196	12.5
3	1383	197	12.5
3	92	198	12.5
3	584	199	12.5
3	1303	200	12.5
4	1313	1	92.0
4	798	2	85.5
4	1201	3	82.0
4	329	4	70.5
4	417	5	65.0
4	499	6	62.0
4	1040	7	61.0
4	89	8	60.5
4	1239	9	60.5
4	721	10	58.5
4	927	11	58.0
4	131	12	58.0
4	94	13	57.0
4	244	14	57.0
4	140	15	56.5
4	1147	16	55.0
4	272	17	54.5
4	73	18	54.5
4	1244	19	53.5
4	1047	20	53.0
4	640	21	52.5
4	452	22	52.5
4	992	23	52.5
4	262	24	52.0
4	928	25	51.5
4	193	26	51.5
4	160	27	51.0
4	576	28	50.0
4	96	29	49.0
4	660	30	49.0
4	49	31	48.5
4	827	32	48.0
4	757	33	48.0
4	962	34	48.0
4	1375	35	48.0
4	946	36	48.0
4	189	37	48.0
4	165	38	47.5
4	433	39	47.5
4	1382	40	47.0
4	662	41	47.0
4	1144	42	46.5
4	1268	43	46.0
4	344	44	46.0
4	1342	45	46.0
4	1392	46	45.5
4	917	47	45.5
4	1198	48	45.5
4	797	49	45.0
4	695	50	45.0
4	364	51	45.0
4	206	52	44.5
4	1082	53	44.5
4	173	54	44.5
4	874	55	44.0
4	625	56	44.0
4	210	57	44.0
4	1248	58	44.0
4	673	59	44.0
4	522	60	43.5
4	1108	61	43.0
4	976	62	43.0
4	1072	63	43.0
4	572	64	43.0
4	155	65	42.5
4	792	66	42.5
4	1061	67	42.5
4	423	68	42.5
4	25	69	42.5
4	1235	70	42.0
4	85	71	42.0
4	375	72	42.0
4	110	73	42.0
4	826	74	41.5
4	1242	75	41.5
4	401	76	41.5
4	82	77	41.5
4	730	78	41.5
4	1066	79	41.0
4	459	80	41.0
4	1104	81	41.0
4	1356	82	41.0
4	170	83	41.0
4	14	84	41.0
4	62	85	40.5
4	315	86	40.5
4	197	87	40.5
4	696	88	40.5
4	132	89	40.5
4	174	90	40.0
4	1252	91	40.0
4	266	92	40.0
4	373	93	40.0
4	151	94	39.5
4	1134	95	39.5
4	889	96	39.5
4	1202	97	39.5
4	341	98	39.5
4	987	99	39.0
4	493	100	39.0
4	234	101	39.0
4	1370	102	39.0
4	163	103	39.0
4	199	104	38.5
4	179	105	38.5
4	166	106	38.5
4	1209	107	38.5
4	731	108	38.5
4	149	109	38.5
4	903	110	38.5
4	677	111	38.0
4	536	112	38.0
4	1277	113	38.0
4	97	114	38.0
4	274	115	38.0
4	1325	116	38.0
4	157	117	38.0
4	77	118	38.0
4	717	119	38.0
4	710	120	37.5
4	1307	121	37.5
4	811	122	37.5
4	991	123	37.5
4	794	124	37.5
4	563	125	37.5
4	548	126	37.5
4	83	127	37.0
4	947	128	37.0
4	560	129	37.0
4	1039	130	37.0
4	24	131	37.0
4	996	132	37.0
4	300	133	37.0
4	1373	134	37.0
4	1383	135	36.5
4	198	136	36.5
4	277	137	36.5
4	1292	138	36.5
4	561	139	36.5
4	1351	140	36.5
4	1380	141	36.0
4	656	142	36.0
4	1092	143	36.0
4	1154	144	36.0
4	1381	145	36.0
4	734	146	36.0
4	317	147	36.0
4	1224	148	36.0
4	1271	149	36.0
4	9	150	36.0
4	212	151	36.0
4	1175	152	36.0
4	325	153	35.5
4	786	154	35.5
4	33	155	35.5
4	1119	156	35.5
4	484	157	35.5
4	1199	158	35.5
4	739	159	35.0
4	294	160	35.0
4	704	161	35.0
4	188	162	35.0
4	304	163	35.0
4	820	164	35.0
4	205	165	34.5
4	933	166	34.5
4	240	167	34.5
4	211	168	34.5
4	1164	169	34.5
4	966	170	34.5
4	434	171	34.5
4	466	172	34.5
4	164	173	34.5
4	1310	174	34.5
4	1229	175	34.0
4	1035	176	34.0
4	658	177	34.0
4	667	178	34.0
4	575	179	34.0
4	213	180	34.0
4	1343	181	34.0
4	1212	182	34.0
4	185	183	33.5
4	1352	184	33.5
4	381	185	33.5
4	1261	186	33.5
4	1225	187	33.5
4	523	188	33.5
4	342	189	33.5
4	1322	190	33.5
4	255	191	33.5
4	1280	192	33.5
4	705	193	33.5
4	458	194	33.5
4	225	195	33.5
4	1195	196	33.0
4	156	197	33.0
4	562	198	33.0
4	683	199	33.0
4	99	200	33.0
5	1201	1	23.5
5	1313	2	20.0
5	329	3	17.0
5	798	4	16.5
5	1147	5	16.5
5	1380	6	14.5
5	1248	7	14.5
5	640	8	14.0
5	499	9	14.0
5	77	10	14.0
5	193	11	13.5
5	373	12	13.5
5	94	13	13.0
5	1239	14	13.0
5	1392	15	13.0
5	151	16	13.0
5	160	17	12.5
5	1342	18	12.5
5	49	19	12.5
5	928	20	12.0
5	792	21	12.0
5	262	22	12.0
5	417	23	12.0
5	163	24	12.0
5	542	25	11.5
5	1066	26	11.5
5	244	27	11.5
5	1035	28	11.5
5	1375	29	11.5
5	51	30	11.5
5	1047	31	11.5
5	1244	32	11.5
5	827	33	11.0
5	757	34	11.0
5	234	35	11.0
5	540	36	11.0
5	101	37	11.0
5	811	38	11.0
5	304	39	11.0
5	576	40	11.0
5	272	41	10.5
5	14	42	10.5
5	1271	43	10.5
5	828	44	10.5
5	1072	45	10.5
5	641	46	10.5
5	349	47	10.5
5	1310	48	10.5
5	572	49	10.5
5	62	50	10.0
5	155	51	10.0
5	1242	52	10.0
5	976	53	10.0
5	962	54	10.0
5	536	55	10.0
5	658	56	10.0
5	44	57	10.0
5	753	58	10.0
5	660	59	10.0
5	146	60	10.0
5	1198	61	10.0
5	504	62	10.0
5	837	63	10.0
5	1268	64	9.5
5	1108	65	9.5
5	315	66	9.5
5	89	67	9.5
5	1251	68	9.5
5	523	69	9.5
5	1061	70	9.5
5	294	71	9.5
5	368	72	9.5
5	1209	73	9.5
5	625	74	9.5
5	292	75	9.5
5	624	76	9.5
5	381	77	9.0
5	401	78	9.0
5	552	79	9.0
5	344	80	9.0
5	667	81	9.0
5	114	82	9.0
5	731	83	9.0
5	1300	84	9.0
5	85	85	9.0
5	561	86	9.0
5	172	87	9.0
5	1019	88	9.0
5	1202	89	9.0
5	110	90	9.0
5	25	91	9.0
5	563	92	9.0
5	874	93	8.5
5	1040	94	8.5
5	266	95	8.5
5	1226	96	8.5
5	149	97	8.5
5	575	98	8.5
5	1321	99	8.5
5	889	100	8.5
5	917	101	8.5
5	395	102	8.5
5	202	103	8.5
5	876	104	8.0
5	715	105	8.0
5	1235	106	8.0
5	296	107	8.0
5	197	108	8.0
5	1197	109	8.0
5	33	110	8.0
5	27	111	8.0
5	103	112	8.0
5	42	113	8.0
5	28	114	8.0
5	872	115	8.0
5	73	116	8.0
5	704	117	8.0
5	683	118	8.0
5	92	119	8.0
5	1294	120	8.0
5	410	121	8.0
5	588	122	8.0
5	734	123	8.0
5	24	124	8.0
5	1224	125	8.0
5	484	126	8.0
5	903	127	8.0
5	56	128	8.0
5	1387	129	8.0
5	453	130	8.0
5	1374	131	8.0
5	97	132	8.0
5	520	133	8.0
5	1309	134	8.0
5	1333	135	8.0
5	826	136	7.5
5	1265	137	7.5
5	786	138	7.5
5	363	139	7.5
5	134	140	7.5
5	452	141	7.5
5	1075	142	7.5
5	240	143	7.5
5	1137	144	7.5
5	1356	145	7.5
5	887	146	7.5
5	1382	147	7.5
5	433	148	7.5
5	1280	149	7.5
5	730	150	7.5
5	168	151	7.5
5	899	152	7.5
5	777	153	7.5
5	721	154	7.5
5	1219	155	7.5
5	216	156	7.5
5	132	157	7.5
5	157	158	7.5
5	1279	159	7.5
5	57	160	7.5
5	364	161	7.5
5	1212	162	7.5
5	894	163	7.0
5	579	164	7.0
5	1296	165	7.0
5	813	166	7.0
5	1281	167	7.0
5	677	168	7.0
5	1335	169	7.0
5	406	170	7.0
5	987	171	7.0
5	825	172	7.0
5	1295	173	7.0
5	1240	174	7.0
5	608	175	7.0
5	946	176	7.0
5	873	177	7.0
5	1252	178	7.0
5	601	179	7.0
5	927	180	7.0
5	165	181	7.0
5	573	182	7.0
5	1119	183	7.0
5	560	184	7.0
5	29	185	7.0
5	1316	186	7.0
5	1325	187	7.0
5	1259	188	7.0
5	707	189	7.0
5	1343	190	7.0
5	688	191	7.0
5	212	192	7.0
5	530	193	7.0
5	36	194	6.5
5	815	195	6.5
5	185	196	6.5
5	797	197	6.5
5	822	198	6.5
5	267	199	6.5
5	518	200	6.5
6	798	1	32.0
6	315	2	25.5
6	1313	3	25.0
6	329	4	23.5
6	757	5	21.0
6	244	6	20.0
6	927	7	20.0
6	193	8	20.0
6	225	9	19.5
6	522	10	19.0
6	89	11	18.5
6	928	12	18.0
6	452	13	17.5
6	160	14	17.5
6	576	15	17.5
6	1201	16	17.0
6	779	17	17.0
6	688	18	17.0
6	373	19	17.0
6	1239	20	16.5
6	294	21	16.5
6	99	22	16.5
6	97	23	16.5
6	165	24	16.0
6	344	25	16.0
6	189	26	16.0
6	94	27	15.5
6	257	28	15.5
6	187	29	15.5
6	132	30	15.5
6	212	31	15.5
6	1244	32	15.5
6	433	33	15.0
6	696	34	15.0
6	572	35	15.0
6	640	36	14.5
6	826	37	14.5
6	987	38	14.5
6	986	39	14.5
6	660	40	14.5
6	1204	41	14.5
6	455	42	14.5
6	827	43	14.0
6	80	44	14.0
6	1380	45	14.0
6	976	46	14.0
6	151	47	14.0
6	536	48	14.0
6	499	49	14.0
6	1248	50	14.0
6	721	51	14.0
6	1047	52	14.0
6	364	53	14.0
6	662	54	14.0
6	1147	55	14.0
6	675	56	13.5
6	946	57	13.5
6	131	58	13.5
6	417	59	13.5
6	1325	60	13.5
6	1289	61	13.0
6	792	62	13.0
6	1225	63	13.0
6	997	64	13.0
6	234	65	13.0
6	262	66	13.0
6	59	67	13.0
6	996	68	13.0
6	163	69	13.0
6	218	70	13.0
6	1268	71	12.5
6	869	72	12.5
6	197	73	12.5
6	33	74	12.5
6	1075	75	12.5
6	277	76	12.5
6	1082	77	12.5
6	1302	78	12.5
6	49	79	12.5
6	1198	80	12.5
6	270	81	12.5
6	395	82	12.5
6	140	83	12.0
6	651	84	12.0
6	1195	85	12.0
6	767	86	12.0
6	206	87	12.0
6	1229	88	12.0
6	1066	89	12.0
6	1035	90	12.0
6	1040	91	12.0
6	962	92	12.0
6	179	93	12.0
6	856	94	12.0
6	704	95	12.0
6	1209	96	12.0
6	683	97	12.0
6	266	98	12.0
6	51	99	12.0
6	85	100	12.0
6	673	101	12.0
6	491	102	12.0
6	9	103	12.0
6	1007	104	12.0
6	1310	105	12.0
6	202	106	12.0
6	199	107	11.5
6	83	108	11.5
6	1281	109	11.5
6	626	110	11.5
6	564	111	11.5
6	272	112	11.5
6	401	113	11.5
6	441	114	11.5
6	123	115	11.5
6	198	116	11.5
6	282	117	11.5
6	1263	118	11.5
6	569	119	11.5
6	423	120	11.5
6	149	121	11.5
6	811	122	11.5
6	1321	123	11.5
6	434	124	11.5
6	1072	125	11.5
6	1351	126	11.5
6	216	127	11.5
6	146	128	11.5
6	857	129	11.5
6	837	130	11.5
6	77	131	11.5
6	96	132	11.0
6	797	133	11.0
6	782	134	11.0
6	222	135	11.0
6	381	136	11.0
6	416	137	11.0
6	571	138	11.0
6	363	139	11.0
6	562	140	11.0
6	1273	141	11.0
6	240	142	11.0
6	1307	143	11.0
6	992	144	11.0
6	1039	145	11.0
6	229	146	11.0
6	1144	147	11.0
6	959	148	11.0
6	328	149	11.0
6	25	150	11.0
6	62	151	10.5
6	623	152	10.5
6	148	153	10.5
6	1235	154	10.5
6	825	155	10.5
6	134	156	10.5
6	1392	157	10.5
6	1092	158	10.5
6	1061	159	10.5
6	289	160	10.5
6	207	161	10.5
6	1356	162	10.5
6	1386	163	10.5
6	999	164	10.5
6	1226	165	10.5
6	917	166	10.5
6	599	167	10.5
6	1074	168	10.5
6	466	169	10.5
6	794	170	10.5
6	558	171	10.5
6	1212	172	10.5
6	379	173	10.5
6	456	174	10.5
6	1213	175	10.0
6	815	176	10.0
6	185	177	10.0
6	406	178	10.0
6	998	179	10.0
6	649	180	10.0
6	1391	181	10.0
6	921	182	10.0
6	1182	183	10.0
6	45	184	10.0
6	186	185	10.0
6	1154	186	10.0
6	635	187	10.0
6	1375	188	10.0
6	658	189	10.0
6	989	190	10.0
6	1119	191	10.0
6	625	192	10.0
6	188	193	10.0
6	731	194	10.0
6	685	195	10.0
6	121	196	10.0
6	966	197	10.0
6	191	198	10.0
6	375	199	10.0
6	1309	200	10.0
7	1201	1	101.5
7	1313	2	96.0
7	798	3	85.0
7	1147	4	67.0
7	94	5	64.5
7	329	6	64.5
7	1040	7	63.5
7	1382	8	63.0
7	721	9	63.0
7	89	10	62.5
7	927	11	60.5
7	417	12	59.0
7	1239	13	57.5
7	499	14	57.0
7	193	15	55.5
7	433	16	55.0
7	962	17	54.5
7	49	18	53.5
7	262	19	53.5
7	1244	20	53.5
7	1248	21	52.0
7	73	22	51.5
7	673	23	51.5
7	640	24	51.0
7	244	25	50.5
7	423	26	50.5
7	992	27	50.0
7	140	28	48.5
7	827	29	48.5
7	131	30	48.5
7	757	31	48.0
7	874	32	48.0
7	976	33	47.5
7	792	34	47.5
7	452	35	47.5
7	160	36	47.5
7	373	37	47.5
7	197	38	47.0
7	234	39	46.5
7	1047	40	46.5
7	928	41	46.0
7	151	42	46.0
7	662	43	46.0
7	62	44	45.5
7	695	45	45.5
7	272	46	45.0
7	189	47	45.0
7	946	48	44.5
7	797	49	44.0
7	315	50	44.0
7	1392	51	44.0
7	364	52	44.0
7	1307	53	43.5
7	56	54	43.5
7	110	55	43.5
7	174	56	43.0
7	199	57	43.0
7	277	58	43.0
7	1271	59	43.0
7	155	60	42.5
7	1082	61	42.5
7	1268	62	42.0
7	96	63	42.0
7	1104	64	42.0
7	1375	65	42.0
7	1342	66	42.0
7	25	67	42.0
7	206	68	41.5
7	947	69	41.5
7	811	70	41.5
7	1144	71	41.5
7	165	72	41.0
7	210	73	41.0
7	917	74	41.0
7	225	75	41.0
7	563	76	41.0
7	717	77	41.0
7	522	78	40.5
7	1277	79	40.5
7	163	80	40.5
7	77	81	40.5
7	572	82	40.5
7	80	83	40.0
7	903	84	40.0
7	85	85	40.0
7	826	86	39.5
7	344	87	39.5
7	1039	88	39.5
7	696	89	39.5
7	1072	90	39.5
7	660	91	39.5
7	57	92	39.5
7	1352	93	39.0
7	683	94	39.0
7	1300	95	39.0
7	1229	96	38.5
7	443	97	38.5
7	170	98	38.5
7	1212	99	38.5
7	1381	100	38.0
7	101	101	38.0
7	173	102	38.0
7	1108	103	37.5
7	1235	104	37.5
7	677	105	37.5
7	434	106	37.5
7	274	107	37.5
7	157	108	37.5
7	1343	109	37.5
7	996	110	37.5
7	1198	111	37.5
7	122	112	37.0
7	1066	113	37.0
7	132	114	37.0
7	83	115	36.5
7	459	116	36.5
7	1225	117	36.5
7	1061	118	36.5
7	179	119	36.5
7	1226	120	36.5
7	82	121	36.5
7	1351	122	36.5
7	576	123	36.5
7	712	124	36.0
7	484	125	36.0
7	794	126	36.0
7	1347	127	35.5
7	205	128	35.5
7	536	129	35.5
7	1134	130	35.5
7	304	131	35.5
7	133	132	35.5
7	636	133	35.5
7	341	134	35.5
7	548	135	35.5
7	1166	136	35.0
7	1242	137	35.0
7	933	138	35.0
7	1356	139	35.0
7	625	140	35.0
7	889	141	35.0
7	1325	142	35.0
7	907	143	35.0
7	212	144	35.0
7	1175	145	35.0
7	692	146	35.0
7	1261	147	34.5
7	806	148	34.5
7	1322	149	34.5
7	1303	150	34.5
7	1164	151	34.5
7	149	152	34.5
7	1292	153	34.5
7	213	154	34.5
7	9	155	34.5
7	334	156	34.0
7	1231	157	34.0
7	401	158	34.0
7	739	159	34.0
